c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo
23,CORDOBA,23182,CHINU,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,430,428,2140,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23580,PUERTO LIBERTADOR,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,350,350,1750,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23807,TIERRALTA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,350,340,1632,4.8,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23001,MONTERIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,210,210,840,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23350,LA APARTADA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,90,80,445,5.56,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
25,CUNDINAMARCA,25530,PARATEBUENO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,1324,1324,2847,2.15,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,200,190,850,4.47,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50001,VILLAVICENCIO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,14860,14860,52344,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50124,CABUYARO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,12672,12672,44636,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50573,PUERTO LOPEZ,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,12591,12591,44351,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50287,FUENTE DE ORO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,9726,9726,34260,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50568,PUERTO GAITAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,4145,4145,14601,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50313,GRANADA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,3764,3764,13259,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50226,CUMARAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,3664,3664,12905,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50711,VISTA HERMOSA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,3442,3442,12124,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50680,SAN CARLOS DE GUAROA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,2182,2182,7687,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50606,RESTREPO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,1648,1648,5804,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50006,ACACIAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,1100,1100,3875,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50577,PUERTO LLERAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,1097,1097,3864,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50683,SAN JUAN DE ARAMA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,831,831,2928,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50251,EL CASTILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,522,522,1839,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50689,SAN MARTIN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,509,509,1793,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50150,CASTILLA LA NUEVA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,365,365,1287,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50400,LEJANIAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,222,222,781,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50450,PUERTO CONCORDIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,213,213,749,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50110,BARRANCA DE UPIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,87,87,305,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50590,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,49,49,173,3.52,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70429,MAJAGUAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,7500,7500,19500,2.6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70265,GUARANDA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,3700,3600,16200,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70678,SAN BENITO ABAD,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,2500,2500,12250,4.9,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70708,SAN MARCOS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,1050,1050,4725,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70771,SUCRE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,920,900,2700,3.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70400,LA UNION,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,290,135,608,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70235,GALERAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,157,155,698,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70742,SINCE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,50,50,200,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70233,EL ROBLE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,27,27,93,3.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70215,COROZAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,2,2,6,2.8,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011A,70,70,422,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5495,NECHI,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,600,600,2700,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5895,ZARAGOZA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,480,420,1890,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5579,PUERTO BERRIO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,200,200,1000,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5250,EL BAGRE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,80,75,370,4.93,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81794,TAME,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,2300,2250,9675,4.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81001,ARAUCA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,1650,1600,6400,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81065,ARAUQUITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,650,650,2730,4.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81736,SARAVENA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,40,40,160,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81591,PUERTO RONDON,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,25,25,100,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13006,ACHI,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,2650,2650,7950,3.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,1270,1270,4318,3.4,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13001,CARTAGENA DE INDIAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,250,180,540,3.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13430,MAGANGUE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,250,250,1000,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,100,90,585,6.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,10,10,60,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
19,CAUCA,19300,GUACHENE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,23,23,138,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
20,CESAR,20770,SAN MARTIN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,204,204,1000,4.9,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
20,CESAR,20710,SAN ALBERTO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,167,167,819,4.9,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
20,CESAR,20383,LA GLORIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,10,10,47,4.9,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23660,SAHAGUN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,782,540,2700,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23570,PUEBLO NUEVO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,675,648,2722,4.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23068,AYAPEL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,550,450,1620,3.6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,550,550,1925,3.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23350,LA APARTADA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,300,285,1710,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23807,TIERRALTA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,220,160,720,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
25,CUNDINAMARCA,25530,PARATEBUENO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,1324,1324,4369,3.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,65,60,300,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50573,PUERTO LOPEZ,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,1526,1526,7629,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50251,EL CASTILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,381,381,954,2.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50001,VILLAVICENCIO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,317,317,1266,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50577,PUERTO LLERAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,214,214,1132,5.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50124,CABUYARO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,191,191,1011,5.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50568,PUERTO GAITAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,153,153,809,5.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50680,SAN CARLOS DE GUAROA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,153,153,763,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50450,PUERTO CONCORDIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,92,92,366,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
50,META,50287,FUENTE DE ORO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,53,53,283,5.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70429,MAJAGUAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,6000,6000,24000,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70265,GUARANDA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,2350,2350,10575,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70678,SAN BENITO ABAD,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,2000,2000,11200,5.6,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70235,GALERAS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,1476,1472,6624,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70771,SUCRE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,640,500,1600,3.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70233,EL ROBLE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,416,416,1539,3.7,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70708,SAN MARCOS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,200,200,840,4.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70124,CAIMITO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,140,140,728,5.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70400,LA UNION,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,140,130,585,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70670,SAMPUES,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,40,40,120,3.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
70,SUCRE,70215,COROZAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,17,16,48,3.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2011,2011B,62,62,374,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5495,NECHI,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,600,600,2700,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5895,ZARAGOZA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,580,550,2090,3.8,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5154,CAUCASIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,400,400,1600,4.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5120,CACERES,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,300,300,1350,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5579,PUERTO BERRIO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,110,110,550,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
5,ANTIOQUIA,5893,YONDO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,109,96,480,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81001,ARAUCA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,2827,2827,13787,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81065,ARAUQUITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,951,951,4638,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
81,ARAUCA,81591,PUERTO RONDON,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,280,280,1366,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,5675,5675,31213,5.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13006,ACHI,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,3500,3500,19250,5.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13549,PINILLOS,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,1300,1300,7150,5.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13430,MAGANGUE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,200,200,1200,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
13,BOLIVAR,13810,TIQUISIO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,150,150,900,6.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18592,PUERTO RICO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,570,570,2736,4.8,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18205,CURILLO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,510,510,1530,3.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,150,140,910,6.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,120,110,550,5.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
18,CAQUETA,18001,FLORENCIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,80,80,360,4.5,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85225,NUNCHIA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,10995,10995,53622,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85139,MANI,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,9808,9808,47834,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85325,SAN LUIS DE PALENQUE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,8966,8966,43726,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85410,TAURAMENA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,8861,8861,43216,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85430,TRINIDAD,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,7662,7662,37367,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85001,YOPAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,6561,6561,31999,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85010,AGUAZUL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,5043,5043,24596,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85440,VILLANUEVA,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,4264,4264,20796,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85250,PAZ DE ARIPORO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,2847,2847,13884,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85263,PORE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,1826,1826,8903,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85125,HATO COROZAL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,750,750,3658,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85230,OROCUE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,90,90,439,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
85,CASANARE,85162,MONTERREY,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,85,85,415,4.88,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
19,CAUCA,19300,GUACHENE,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,29,29,203,7.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
20,CESAR,20770,SAN MARTIN,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,800,800,3840,4.8,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
20,CESAR,20750,SAN DIEGO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,40,40,320,8.0,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23068,AYAPEL,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,3200,2200,9240,4.2,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
23,CORDOBA,23570,PUEBLO NUEVO,CEREALES,ARROZ,ARROZ,ARROZ SECANO MECANIZADO,2012,2012A,829,829,4394,5.3,PADDY VERDE,ORYZA SATIVA,TRANSITORIO
