c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo
17,CALDAS,17877,VITERBO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,2,2,2,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,230,220,176,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
18,CAQUETA,18410,MONTAÑITA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,60,54,38,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19517,PAEZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,850,820,760,0.93,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19807,TIMBIO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,212,175,350,2.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19397,LA VEGA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,180,175,184,1.05,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19701,SANTA ROSA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,110,103,90,0.87,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19137,CALDONO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,90,40,48,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19256,EL TAMBO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,80,80,160,2.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19392,LA SIERRA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,80,60,60,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19100,BOLIVAR,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,77,76,114,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19473,MORALES,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,50,50,34,0.68,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19698,SANTANDER DE QUILICHAO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,50,50,75,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19022,ALMAGUER,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,43,41,81,2.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19364,JAMBALO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,33,31,40,1.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19142,CALOTO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,30,30,30,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19450,MERCADERES,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,29,29,25,0.88,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19622,ROSAS,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,25,22,33,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19585,PURACE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,19,38,2.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19780,SUAREZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,18,25,1.4,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19050,ARGELIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,17,16,11,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19130,CAJIBIO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,15,12,24,2.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19355,INZA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,15,12,10,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19455,MIRANDA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,14,13,14,1.1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19290,FLORENCIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,10,7,7,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19548,PIENDAMO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,10,10,18,1.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19110,BUENOS AIRES,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,6,6,8,1.4,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19785,SUCRE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,6,6,6,1.12,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19075,BALBOA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,4,5,1.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19845,VILLA RICA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,2,2,2,1.05,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
19,CAUCA,19418,LOPEZ DE MICAY,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,1,1,1,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20621,LA PAZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,950,890,623,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20045,BECERRIL,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,370,340,306,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20013,AGUSTIN CODAZZI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,358,350,350,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20011,AGUACHICA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,350,330,297,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20614,RIO DE ORO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,270,250,300,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20400,LA JAGUA DE IBIRICO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,260,247,247,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20228,CURUMANI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,250,240,192,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20570,PUEBLO BELLO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,130,110,66,0.6,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20310,GONZALEZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,100,100,150,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20787,TAMALAMEQUE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,100,50,15,0.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20001,VALLEDUPAR,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,100,90,72,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20383,LA GLORIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,80,70,56,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20443,MANAURE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,70,65,39,0.6,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20550,PELAYA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,50,30,18,0.6,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20770,SAN MARTIN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,50,48,34,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20517,PAILITAS,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,48,45,45,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20238,EL COPEY,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,40,35,21,0.6,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20750,SAN DIEGO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,30,25,25,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20060,BOSCONIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,10,10,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20710,SAN ALBERTO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,14,9,8,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20178,CHIRIGUANA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,9,8,6,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
20,CESAR,20175,CHIMICHAGUA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,4,2,1,0.6,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
27,CHOCO,27245,CARMEN DEL ATRATO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,6,6,8,1.4,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23168,CHIMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,500,500,750,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23001,MONTERIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,400,385,308,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23686,SAN PELAYO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,310,310,279,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23417,LORICA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,300,300,360,1.2,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23300,COTORRA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,90,60,78,1.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23090,CANALETE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,75,75,60,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23660,SAHAGUN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,60,50,35,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23570,PUEBLO NUEVO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,55,51,16,0.31,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23678,SAN CARLOS,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,30,30,45,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23189,CIENAGA DE ORO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,21,21,16,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23182,CHINU,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,18,14,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23670,SAN ANDRES DE SOTAVENTO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,20,18,0.9,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23419,LOS CORDOBAS,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,7,6,4,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23682,SAN JOSE DE URE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,6,6,3,0.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
23,CORDOBA,23672,SAN ANTERO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,5,5,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25339,GUTIERREZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,3210,3203,4888,1.53,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25281,FOSCA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,300,298,685,2.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25120,CABRERA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,200,200,500,2.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25335,GUAYABETAL,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,200,200,140,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25320,GUADUAS,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,180,150,150,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25290,FUSAGASUGA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,160,120,252,2.1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25743,SILVANIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,130,130,273,2.1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25839,UBALA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,105,104,122,1.18,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25372,JUNIN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,100,100,100,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25299,GAMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,92,92,180,1.96,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25293,GACHALA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,87,87,87,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25297,GACHETA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,72,65,85,1.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,70,65,45,0.69,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25594,QUETAME,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,63,61,117,1.93,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25745,SIMIJACA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,60,58,58,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25898,ZIPACON,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,45,45,49,1.1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25053,ARBELAEZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,40,37,56,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25649,SAN BERNARDO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,40,40,74,1.86,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25535,PASCA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,35,35,88,2.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25312,GRANADA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,34,34,45,1.33,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25592,QUEBRADANEGRA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,32,13,23,1.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25841,UBAQUE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,32,32,67,2.1,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25612,RICAURTE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,26,26,26,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25506,VENECIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,25,25,46,1.82,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25871,VILLAGOMEZ,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,22,22,20,0.89,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25436,MANTA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,20,28,1.4,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25513,PACHO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,19,37,1.93,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25823,TOPAIPI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,20,18,19,1.05,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25653,SAN CAYETANO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,18,15,24,1.6,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25175,CHIA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,15,15,16,1.05,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25181,CHOACHI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,15,15,15,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25426,MACHETA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,15,15,27,1.82,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25288,FUQUENE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,12,12,11,0.88,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,12,10,11,1.09,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25524,PANDI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,12,11,29,2.63,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25148,CAPARRAPI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,10,8,6,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25777,SUPATA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,10,9,14,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25779,SUSA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,10,10,18,1.75,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25019,ALBAN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,9,9,14,1.5,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25805,TIBACUY,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,9,9,13,1.4,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25095,BITUIMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,8,6,6,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25398,LA PEÑA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,8,7,5,0.7,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25658,SAN FRANCISCO,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,7,7,7,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25580,PULI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,6,5,12,2.3,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25368,JERUSALEN,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,6,5,3,0.48,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25168,CHAGUANI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,4,3,0.8,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25518,PAIME,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,5,5,1.05,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25718,SASAIMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,4,4,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25843,UBATE,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,5,13,2.52,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25875,VILLETA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,5,4,6,1.75,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25867,VIANI,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,4,4,4,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25489,NIMAIMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,2,2,2,0.74,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
25,CUNDINAMARCA,25491,NOCAIMA,LEGUMINOSAS,FRIJOL,FRIJOL,FRIJOL,2016,2016B,2,2,2,1.0,GRANO SECO,PHASEOLUS VULGARIS,TRANSITORIO
