c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo
41,HUILA,41357,IQUIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2013,2013,2,2,16,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2013,2013,2,2,12,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2013,2013,2,2,12,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41872,VILLAVIEJA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2013,2013,1,1,5,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41615,RIVERA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,95,80,642,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41001,NEIVA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,14,9,77,8.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,12,9,74,8.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41306,GIGANTE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,8,7,59,9.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41206,COLOMBIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,7,7,60,8.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41020,ALGECIRAS,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,5,5,43,9.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41078,BARAYA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,5,4,38,9.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41524,PALERMO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,4,4,36,9.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41026,ALTAMIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,3,2,19,8.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41801,TERUEL,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,3,3,20,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41357,IQUIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,2,2,16,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41770,SUAZA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,2,0,0,,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,2,2,12,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,2,2,12,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41872,VILLAVIEJA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,1,1,5,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
63,QUINDIO,63690,SALENTO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2014,2014,4,3,26,8.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41615,RIVERA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,85,82,656,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41001,NEIVA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,18,11,84,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,14,9,72,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41206,COLOMBIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,9,7,49,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41306,GIGANTE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,7,6,44,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41020,ALGECIRAS,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,6,5,40,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41078,BARAYA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,4,4,32,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41524,PALERMO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,4,4,28,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41026,ALTAMIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,3,3,24,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41357,IQUIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,3,2,16,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41801,TERUEL,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,3,3,20,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41770,SUAZA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,2,2,16,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,2,2,12,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,2,2,12,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
63,QUINDIO,63690,SALENTO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2015,2015,4,4,34,8.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41615,RIVERA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,116,108,810,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,54,47,353,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41001,NEIVA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,20,17,116,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41306,GIGANTE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,7,7,53,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41020,ALGECIRAS,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,6,6,42,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41078,BARAYA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,4,4,29,7.2,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41206,COLOMBIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,4,4,28,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41026,ALTAMIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,3,3,23,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41357,IQUIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,3,3,23,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41396,LA PLATA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,3,3,21,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41801,TERUEL,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,3,3,18,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41524,PALERMO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,2,2,14,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41770,SUAZA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,2,2,15,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,2,2,11,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2016,2016,2,2,11,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41615,RIVERA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,116,82,574,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,54,46,345,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41001,NEIVA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,18,14,189,14.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41026,ALTAMIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,8,1,8,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41078,BARAYA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,8,1,4,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41020,ALGECIRAS,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,7,6,42,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41306,GIGANTE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,7,7,53,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41357,IQUIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,4,1,6,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41206,COLOMBIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,3,3,21,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41396,LA PLATA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,3,3,21,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41801,TERUEL,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,3,2,11,7.2,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41524,PALERMO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,2,2,14,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41770,SUAZA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,2,2,15,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,2,1,7,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2017,2017,2,2,11,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41615,RIVERA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,156,134,938,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,50,46,276,6.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41026,ALTAMIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,23,13,78,6.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41001,NEIVA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,18,15,203,14.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41078,BARAYA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,14,9,68,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41020,ALGECIRAS,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,7,7,49,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41306,GIGANTE,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,7,7,53,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41357,IQUIRA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,6,4,27,7.2,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41206,COLOMBIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,4,4,32,8.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41396,LA PLATA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,4,4,28,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41524,PALERMO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,4,4,28,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41770,SUAZA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,3,2,15,7.5,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41801,TERUEL,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,3,3,15,6.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,2,2,11,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,FRUTALES EXOTICOS,CHOLUPA,CHOLUPA,2018,2018,2,2,14,7.0,FRUTO FRESCO,PASIFLORA ALIFORMIS,PERMANENTE
50,META,50223,SAN LUIS DE CUBARRAL,TUBERCULOS Y PLATANOS,CHONQUE,CHONQUE,CHONQUE,2007,2007,59,25,275,11.0,TUBERCULO FRESCO,XANTHOSOMA SAGITTIFOLIUM,ANUAL
15,BOYACA,15507,OTANCHE,TUBERCULOS Y PLATANOS,CHONQUE,CHONQUE,CHONQUE,2012,2012,2,2,6,3.0,TUBERCULO FRESCO,XANTHOSOMA SAGITTIFOLIUM,ANUAL
15,BOYACA,15507,OTANCHE,TUBERCULOS Y PLATANOS,CHONQUE,CHONQUE,CHONQUE,2013,2013,2,2,6,3.0,TUBERCULO FRESCO,XANTHOSOMA SAGITTIFOLIUM,ANUAL
15,BOYACA,15507,OTANCHE,TUBERCULOS Y PLATANOS,CHONQUE,CHONQUE,CHONQUE,2014,2014,2,2,6,3.0,TUBERCULO FRESCO,XANTHOSOMA SAGITTIFOLIUM,ANUAL
15,BOYACA,15507,OTANCHE,TUBERCULOS Y PLATANOS,CHONQUE,CHONQUE,CHONQUE,2015,2015,2,2,6,3.0,TUBERCULO FRESCO,XANTHOSOMA SAGITTIFOLIUM,ANUAL
50,META,50270,EL DORADO,TUBERCULOS Y PLATANOS,CHONQUE,CHONQUE,CHONQUE,2016,2016,4,2,30,15.0,TUBERCULO FRESCO,XANTHOSOMA SAGITTIFOLIUM,ANUAL
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,23,8,160,20.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
17,CALDAS,17614,RIOSUCIO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,56,49,813,16.59,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,30,29,125,4.39,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,15,15,75,4.89,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18247,EL DONCELLO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,14,14,56,4.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,9,6,20,3.5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,9,9,35,3.96,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,8,8,30,3.75,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,7,7,27,3.86,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,4,3,9,3.1,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18592,PUERTO RICO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,3,3,15,4.58,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,3,0,2,4.2,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,2,2,10,4.05,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,2,2,8,3.67,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,2,1,4,3.9,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,1,1,2,3.25,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
19,CAUCA,19256,EL TAMBO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,1673,935,4675,5.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
19,CAUCA,19418,LOPEZ DE MICAY,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,944,812,2299,2.83,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
19,CAUCA,19809,TIMBIQUI,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,9,9,27,3.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
19,CAUCA,19622,ROSAS,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,2,2,10,5.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27787,TADO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,245,235,1528,6.5,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27660,SAN JOSE DEL PALMAR,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,220,205,1886,9.2,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27135,EL CANTON DEL SAN PABLO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,174,169,1470,8.7,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27361,ISTMINA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,160,160,499,3.12,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27580,RIO IRO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,128,128,1024,8.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27205,CONDOTO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,83,83,664,8.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27077,BAJO BAUDO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,66,66,396,6.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27491,NOVITA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,64,60,468,7.8,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27001,QUIBDO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,50,30,240,8.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27099,BOJAYA,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,45,40,136,3.4,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27430,MEDIO BAUDO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,28,28,218,7.8,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
27,CHOCO,27025,ALTO BAUDO,FRUTALES,FRUTALES EXOTICOS,CHONTADURO,CHONTADURO,2007,2007,27,27,216,8.0,FRUTO FRESCO,BACTRIS GASIPAES (HBK),PERMANENTE
