c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo
27,CHOCO,27205,CONDOTO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,14,13,78,6.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,2231,2221,22210,10.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25596,QUIPILE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,541,473,3689,7.8,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25867,VIANI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,502,497,4473,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25245,EL COLEGIO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,443,404,4444,11.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25580,PULI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,107,99,396,4.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25506,VENECIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,106,96,1920,20.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25368,JERUSALEN,FRUTALES,BANANO,BANANO,BANANO,2018,2018,95,83,611,7.35,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25290,FUSAGASUGA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,74,51,459,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25040,ANOLAIMA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,64,64,320,5.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,64,64,58,0.9,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25035,ANAPOIMA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,51,46,460,10.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25599,APULO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,46,36,252,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25168,CHAGUANI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,41,33,132,4.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25086,BELTRAN,FRUTALES,BANANO,BANANO,BANANO,2018,2018,30,30,150,5.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25488,NILO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,29,29,88,3.1,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25875,VILLETA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,27,27,135,5.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25524,PANDI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,21,15,90,6.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25436,MANTA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,16,16,48,3.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
25,CUNDINAMARCA,25898,ZIPACON,FRUTALES,BANANO,BANANO,BANANO,2018,2018,5,4,52,13.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41799,TELLO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,1142,1092,7644,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41807,TIMANA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,608,458,3451,7.53,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41020,ALGECIRAS,FRUTALES,BANANO,BANANO,BANANO,2018,2018,504,434,3038,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41001,NEIVA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,267,199,1393,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41524,PALERMO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,265,265,2120,8.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41615,RIVERA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,259,230,1610,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41078,BARAYA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,114,45,338,7.5,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41396,LA PLATA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,60,59,416,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41006,ACEVEDO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,52,42,294,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41551,PITALITO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,28,26,182,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41797,TESALIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,27,24,168,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41132,CAMPOALEGRE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,26,10,67,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41770,SUAZA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,22,14,135,10.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41668,SAN AGUSTIN,FRUTALES,BANANO,BANANO,BANANO,2018,2018,16,11,77,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41676,SANTA MARIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,15,15,100,6.67,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41349,HOBO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,14,11,77,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41319,GUADALUPE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,13,10,70,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41298,GARZON,FRUTALES,BANANO,BANANO,BANANO,2018,2018,11,11,121,11.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41306,GIGANTE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,10,10,70,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41801,TERUEL,FRUTALES,BANANO,BANANO,BANANO,2018,2018,9,7,49,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41518,PAICOL,FRUTALES,BANANO,BANANO,BANANO,2018,2018,8,7,56,8.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41503,OPORAPA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,6,3,21,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41359,ISNOS,FRUTALES,BANANO,BANANO,BANANO,2018,2018,5,5,35,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41791,TARQUI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,5,3,27,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41244,ELIAS,FRUTALES,BANANO,BANANO,BANANO,2018,2018,3,2,14,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41530,PALESTINA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,3,3,15,5.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
41,HUILA,41660,SALADOBLANCO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,2,2,14,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
50,META,50270,EL DORADO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,37,14,210,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
50,META,50318,GUAMAL,FRUTALES,BANANO,BANANO,BANANO,2018,2018,15,15,90,6.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
50,META,50606,RESTREPO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,12,12,180,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52687,SAN LORENZO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,3815,3800,7600,2.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52079,BARBACOAS,FRUTALES,BANANO,BANANO,BANANO,2018,2018,1020,520,1995,3.84,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52203,COLON,FRUTALES,BANANO,BANANO,BANANO,2018,2018,752,702,2808,4.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52250,EL CHARCO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,434,426,1491,3.5,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52110,BUESACO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,400,400,800,2.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52621,ROBERTO PAYAN,FRUTALES,BANANO,BANANO,BANANO,2018,2018,160,148,178,1.2,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52696,SANTA BARBARA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,144,136,544,4.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52399,LA UNION,FRUTALES,BANANO,BANANO,BANANO,2018,2018,140,125,250,2.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52520,FRANCISCO PIZARRO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,89,89,178,2.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52427,MAGUI PAYAN,FRUTALES,BANANO,BANANO,BANANO,2018,2018,20,20,90,4.5,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52835,TUMACO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,20,20,80,4.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52390,LA TOLA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,12,12,60,5.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52473,MOSQUERA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,11,11,77,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52320,GUAITARILLA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,7,3,6,2.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
52,NARIÑO,52612,RICAURTE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,5,5,5,1.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54418,LOURDES,FRUTALES,BANANO,BANANO,BANANO,2018,2018,454,448,3584,8.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54313,GRAMALOTE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,219,216,1016,4.71,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54660,SALAZAR,FRUTALES,BANANO,BANANO,BANANO,2018,2018,174,154,924,6.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54599,RAGONVALIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,46,38,217,5.7,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54051,ARBOLEDAS,FRUTALES,BANANO,BANANO,BANANO,2018,2018,41,38,306,8.05,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54398,LA PLAYA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,16,14,98,7.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
54,NORTE DE SANTANDER,54109,BUCARASICA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,10,10,60,6.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63594,QUIMBAYA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,463,419,6702,16.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63212,CORDOBA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,442,442,7956,18.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63401,LA TEBAIDA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,403,403,7745,19.24,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63470,MONTENEGRO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,403,403,10070,25.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63130,CALARCA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,260,172,2064,12.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63302,GENOVA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,231,213,3195,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63548,PIJAO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,170,158,1378,8.72,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63690,SALENTO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,161,146,1853,12.74,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63001,ARMENIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,148,148,2363,16.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63111,BUENAVISTA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,140,139,1950,14.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63272,FILANDIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,62,49,539,11.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
63,QUINDIO,63190,CIRCASIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,52,29,392,13.5,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
66,RISARALDA,66001,PEREIRA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,150,148,2220,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
66,RISARALDA,66682,SANTA ROSA DE CABAL,FRUTALES,BANANO,BANANO,BANANO,2018,2018,67,57,1130,20.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
66,RISARALDA,66170,DOS QUEBRADAS,FRUTALES,BANANO,BANANO,BANANO,2018,2018,65,31,1085,35.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
66,RISARALDA,66318,GUATICA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,30,20,240,12.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
66,RISARALDA,66400,LA VIRGINIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,6,6,110,20.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
88,SAN ANDRES Y PROVIDENCIA,88564,PROVIDENCIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,1,0,0,2.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
88,SAN ANDRES Y PROVIDENCIA,88001,SAN ANDRES,FRUTALES,BANANO,BANANO,BANANO,2018,2018,1,0,10,24.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,1500,1275,31875,25.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68385,LANDAZURI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,580,570,5700,10.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68615,RIONEGRO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,359,275,2475,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68276,FLORIDABLANCA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,120,120,960,8.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68092,BETULIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,40,30,450,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68324,GUAVATA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,21,18,90,5.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68370,JORDAN,FRUTALES,BANANO,BANANO,BANANO,2018,2018,5,4,80,20.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
68,SANTANDER,68686,SAN MIGUEL,FRUTALES,BANANO,BANANO,BANANO,2018,2018,5,5,45,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73563,PRADO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,410,350,980,2.8,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73585,PURIFICACION,FRUTALES,BANANO,BANANO,BANANO,2018,2018,379,379,3032,8.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73001,IBAGUE,FRUTALES,BANANO,BANANO,BANANO,2018,2018,270,260,4680,18.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73236,DOLORES,FRUTALES,BANANO,BANANO,BANANO,2018,2018,183,140,1260,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73226,CUNDAY,FRUTALES,BANANO,BANANO,BANANO,2018,2018,175,175,2275,13.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73449,MELGAR,FRUTALES,BANANO,BANANO,BANANO,2018,2018,100,100,1500,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73408,LERIDA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,82,77,477,6.2,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
73,TOLIMA,73873,VILLARRICA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,15,15,165,11.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76736,SEVILLA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,950,700,10500,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76828,TRUJILLO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,629,629,7234,11.5,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76616,RIOFRIO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,546,536,13400,25.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76834,TULUA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,533,526,4734,9.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76497,OBANDO,FRUTALES,BANANO,BANANO,BANANO,2018,2018,472,451,10084,22.36,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76122,CAICEDONIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,454,444,5067,11.41,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76318,GUACARI,FRUTALES,BANANO,BANANO,BANANO,2018,2018,260,247,4446,18.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76109,BUENAVENTURA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,205,195,1170,6.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76054,ARGELIA,FRUTALES,BANANO,BANANO,BANANO,2018,2018,179,160,2400,15.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
76,VALLE DEL CAUCA,76100,BOLIVAR,FRUTALES,BANANO,BANANO,BANANO,2018,2018,167,162,2754,17.0,FRUTO FRESCO,MUSA PARADISIACA,PERMANENTE
