c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
8,Atlántico,8606,Repelón,Cereales,Cereales,Sorgo,Sorgo,2022,2022B,195.0,137.0,137.0,1.0,Transitorio,En fresco,1010700,Sorghum bicolor
8,Atlántico,8606,Repelón,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,95.0,86.0,688.0,8.0,Transitorio,En fresco,1050200,Cucurbita maxima
8,Atlántico,8606,Repelón,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,0.0,8.0,16.0,2.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8606,Repelón,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,50.0,50.0,1500.0,30.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8606,Repelón,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022B,37.0,6.0,138.0,23.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
8,Atlántico,8606,Repelón,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,0.0,200.0,2000.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8634,Sabanagrande,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,18.0,18.0,90.0,5.0,Permanente,En fresco,2043699,Citrus limon
8,Atlántico,8634,Sabanagrande,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,45.5,42.5,212.5,5.0,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8634,Sabanagrande,Frutales,Demás frutales,Marañón,Marañón,2022,2022,1.0,1.0,10.0,10.0,Permanente,En fresco,2044600,Anacardium occidentale
8,Atlántico,8634,Sabanagrande,Frutales,Demás frutales,Papaya,Papaya demás variedades,2022,2022,5.1,5.1,25.5,5.0,Permanente,En fresco,2045399,Carica papaya
8,Atlántico,8634,Sabanagrande,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,5.0,3.0,12.0,4.0,Permanente,En fresco,2045802,Musa x paradisiaca
8,Atlántico,8634,Sabanagrande,Frutales,Cítricos,Pomelo,Pomelo,2022,2022,2.0,2.0,12.0,6.0,Permanente,En fresco,2046000,Citrus maxima
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,2.0,2.0,20.0,10.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022A,4.0,4.0,26.0,6.5,Transitorio,En fresco,1050800,Solanum melongena
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2022,2022A,4.5,4.5,90.0,20.0,Transitorio,En fresco,1051200,Allium fistulosum
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2022,2022A,2.0,2.0,4.0,2.0,Transitorio,En fresco,1051300,Coriandrum sativum
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de hoja,Col,Col,2022,2022A,1.0,1.0,15.0,15.0,Transitorio,En fresco,1051400,Brassica oleracea var. acephala
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,15.0,6.0,144.0,24.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,10.0,3.0,60.0,20.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022A,1.0,1.0,4.0,4.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
8,Atlántico,8634,Sabanagrande,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,155.0,180.0,1800.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022B,2.0,2.0,13.0,6.5,Transitorio,En fresco,1050800,Solanum melongena
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de hoja,Col,Col,2022,2022B,1.0,1.0,15.0,15.0,Transitorio,En fresco,1051400,Brassica oleracea var. acephala
8,Atlántico,8634,Sabanagrande,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,0.5,0.5,12.0,24.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8634,Sabanagrande,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,19.0,25.0,250.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8638,Sabanalarga,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,28.0,28.0,112.0,4.0,Permanente,En fresco,2041800,Prunus domestica
8,Atlántico,8638,Sabanalarga,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,16.0,16.0,64.0,4.0,Permanente,En fresco,2043699,Citrus limon
8,Atlántico,8638,Sabanalarga,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,135.0,135.0,1080.0,8.0,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8638,Sabanalarga,Frutales,Demás frutales,Papaya,Papaya demás variedades,2022,2022,1.0,1.0,3.0,3.0,Permanente,En fresco,2045399,Carica papaya
8,Atlántico,8638,Sabanalarga,Cereales,Cereales,Sorgo,Sorgo,2022,2022A,20.0,0.0,0.0,0.0,Transitorio,En fresco,1010700,Sorghum bicolor
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022A,10.0,10.0,150.0,15.0,Transitorio,En fresco,1050200,Cucurbita maxima
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,3.0,0.0,0.0,0.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,5.0,5.0,100.0,20.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8638,Sabanalarga,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,140.0,130.0,1560.0,12.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8638,Sabanalarga,Cereales,Cereales,Sorgo,Sorgo,2022,2022B,0.0,20.0,60.0,3.0,Transitorio,En fresco,1010700,Sorghum bicolor
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,10.0,10.0,150.0,15.0,Transitorio,En fresco,1050200,Cucurbita maxima
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,0.0,3.0,30.0,10.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022B,2.0,2.0,40.0,20.0,Transitorio,En fresco,1050800,Solanum melongena
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,3.0,3.0,96.0,32.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8638,Sabanalarga,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,4.0,4.0,80.0,20.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8638,Sabanalarga,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,130.0,140.0,1680.0,12.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8675,Santa Lucía,Frutales,Mirtáceas,Guayaba,Guayaba,2022,2022,20.0,20.0,0.0,0.0,Permanente,En fresco,2043000,Psidium guajava
8,Atlántico,8675,Santa Lucía,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,11.0,11.0,0.0,0.0,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8675,Santa Lucía,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,2.0,2.0,0.0,0.0,Permanente,En fresco,2045802,Musa x paradisiaca
8,Atlántico,8675,Santa Lucía,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022A,100.0,0.0,0.0,0.0,Transitorio,En fresco,1050200,Cucurbita maxima
8,Atlántico,8675,Santa Lucía,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,15.0,0.0,0.0,0.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8675,Santa Lucía,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,92.0,62.0,496.0,8.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8685,Santo Tomás,Frutales,Anonáceas,Guanábana,Guanábana,2022,2022,2.0,2.0,1.0,0.5,Permanente,En fresco,2042900,Annona muricata
8,Atlántico,8685,Santo Tomás,Frutales,Mirtáceas,Guayaba,Guayaba,2022,2022,1.0,1.0,5.0,5.0,Permanente,En fresco,2043000,Psidium guajava
8,Atlántico,8685,Santo Tomás,Frutales,Cítricos,Limón,Limón Tahití,2022,2022,55.0,55.0,650.1,11.82,Permanente,En fresco,2043603,Citrus limon
8,Atlántico,8685,Santo Tomás,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,235.0,235.0,1200.85,5.11,Permanente,En fresco,2043699,Citrus limon
8,Atlántico,8685,Santo Tomás,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,345.0,345.0,8883.75,25.75,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8685,Santo Tomás,Frutales,Demás frutales,Marañón,Marañón,2022,2022,49.0,28.0,26.88,0.96,Permanente,En fresco,2044600,Anacardium occidentale
8,Atlántico,8685,Santo Tomás,Frutales,Demás frutales,Papaya,Papaya demás variedades,2022,2022,2.0,2.0,50.0,25.0,Permanente,En fresco,2045399,Carica papaya
8,Atlántico,8685,Santo Tomás,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,8.0,5.0,30.0,6.0,Permanente,En fresco,2045802,Musa x paradisiaca
8,Atlántico,8685,Santo Tomás,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,2.0,2.0,20.0,10.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8685,Santo Tomás,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,18.0,18.0,490.0,27.22,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8685,Santo Tomás,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,130.0,130.0,1300.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8685,Santo Tomás,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022B,2.0,2.0,22.0,11.0,Transitorio,En fresco,1050800,Solanum melongena
8,Atlántico,8685,Santo Tomás,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,20.0,20.0,508.0,25.4,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8685,Santo Tomás,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022B,4.0,4.0,62.0,15.5,Transitorio,En fresco,1052901,Lycopersicon esculentum
8,Atlántico,8758,Soledad,Frutales,Demás frutales,Banano,Banano consumo interno,2022,2022,5.0,5.0,39.5,7.9,Permanente,En fresco,2040902,Musa acuminata
8,Atlántico,8758,Soledad,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2022,2022,1.0,1.0,14.5,14.5,Permanente,En fresco,2044500,Passiflora edulis
8,Atlántico,8758,Soledad,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,2.5,2.5,21.25,8.5,Permanente,En fresco,2045802,Musa x paradisiaca
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,1.0,0.5,7.5,15.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2022,2022A,5.0,5.0,30.0,6.0,Transitorio,En fresco,1051200,Allium fistulosum
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2022,2022A,6.0,6.0,24.0,4.0,Transitorio,En fresco,1051300,Coriandrum sativum
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de hoja,Col,Col,2022,2022A,1.0,1.0,6.0,6.0,Transitorio,En fresco,1051400,Brassica oleracea var. acephala
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,12.0,12.0,96.0,8.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,4.0,4.0,32.0,8.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8758,Soledad,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,32.0,2.0,16.0,8.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,3.0,0.2,3.2,16.0,Transitorio,En fresco,1050200,Cucurbita maxima
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,2.0,1.0,1.5,1.5,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2022,2022B,3.0,1.0,22.0,22.0,Transitorio,En fresco,1051200,Allium fistulosum
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2022,2022B,4.0,0.5,1.2,2.4,Transitorio,En fresco,1051300,Coriandrum sativum
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de hoja,Col,Col,2022,2022B,1.0,0.0,0.0,0.0,Transitorio,En fresco,1051400,Brassica oleracea var. acephala
8,Atlántico,8758,Soledad,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,11.0,3.0,96.0,32.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8758,Soledad,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,6.0,0.0,0.0,0.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8770,Suan,Frutales,Mirtáceas,Guayaba,Guayaba,2022,2022,26.5,26.5,0.0,0.0,Permanente,En fresco,2043000,Psidium guajava
8,Atlántico,8770,Suan,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,4.75,4.75,0.0,0.0,Permanente,En fresco,2043699,Citrus limon
8,Atlántico,8770,Suan,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,10.75,10.75,96.75,9.0,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8770,Suan,Frutales,Cítricos,Naranja,Naranja Jaffa,2022,2022,3.0,3.0,0.0,0.0,Permanente,En fresco,2044901,Citrus x aurantium
8,Atlántico,8770,Suan,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,3.2,3.2,12.8,4.0,Permanente,En fresco,2045802,Musa x paradisiaca
8,Atlántico,8770,Suan,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022A,28.0,4.0,24.0,6.0,Transitorio,En fresco,1050200,Cucurbita maxima
8,Atlántico,8770,Suan,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,51.0,12.0,84.0,7.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8770,Suan,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,14.0,8.0,32.0,4.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8770,Suan,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,112.0,9.0,72.0,8.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8832,Tubará,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,19.0,19.0,39.9,2.1,Permanente,En fresco,2041800,Prunus domestica
8,Atlántico,8832,Tubará,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,1.0,1.0,4.0,4.0,Permanente,En fresco,2043699,Citrus limon
8,Atlántico,8832,Tubará,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,30.0,30.0,180.0,6.0,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8832,Tubará,Frutales,Cítricos,Naranja,Naranja Jaffa,2022,2022,11.0,11.0,44.0,4.0,Permanente,En fresco,2044901,Citrus x aurantium
8,Atlántico,8832,Tubará,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,8.5,8.5,46.75,5.5,Permanente,En fresco,2045802,Musa x paradisiaca
8,Atlántico,8832,Tubará,Cereales,Cereales,Sorgo,Sorgo,2022,2022A,40.0,0.0,0.0,0.0,Transitorio,En fresco,1010700,Sorghum bicolor
8,Atlántico,8832,Tubará,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,14.0,14.0,140.0,10.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8832,Tubará,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,14.0,14.0,350.0,25.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8832,Tubará,Cereales,Cereales,Sorgo,Sorgo,2022,2022B,0.0,40.0,60.0,1.5,Transitorio,En fresco,1010700,Sorghum bicolor
8,Atlántico,8832,Tubará,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,17.0,15.0,150.0,10.0,Transitorio,En fresco,1052000,Cucumis melo
8,Atlántico,8832,Tubará,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,15.0,15.0,375.0,25.0,Transitorio,En fresco,1052200,Citrullus lanatus
8,Atlántico,8832,Tubará,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,34.0,19.0,133.0,7.0,Transitorio,En fresco,1080699,Dioscorea sp.
8,Atlántico,8832,Tubará,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,318.0,314.0,1884.0,6.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8849,Usiacurí,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,20.0,20.0,320.0,16.0,Permanente,En fresco,2041800,Prunus domestica
8,Atlántico,8849,Usiacurí,Frutales,Cítricos,Limón,Limón Tahití,2022,2022,10.0,0.0,0.0,0.0,Permanente,En fresco,2043603,Citrus limon
8,Atlántico,8849,Usiacurí,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,18.75,18.75,131.25,7.0,Permanente,En fresco,2043699,Citrus limon
8,Atlántico,8849,Usiacurí,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,272.25,262.25,2622.5,10.0,Permanente,En fresco,2044299,Mangifera indica
8,Atlántico,8849,Usiacurí,Cereales,Cereales,Sorgo,Sorgo,2022,2022A,100.0,0.0,0.0,0.0,Transitorio,En fresco,1010700,Sorghum bicolor
8,Atlántico,8849,Usiacurí,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022A,5.0,0.0,0.0,0.0,Transitorio,En fresco,1050300,Capsicum L.
8,Atlántico,8849,Usiacurí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,300.0,200.0,2400.0,12.0,Transitorio,En fresco,1081001,Manihot esculenta
8,Atlántico,8849,Usiacurí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,50.0,150.0,1800.0,12.0,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13001,Cartagena de Indias,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,30.0,30.0,210.0,7.0,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13001,Cartagena de Indias,Frutales,Aráceas,Coco,Coco,2022,2022,172.0,170.0,1530.0,9.0,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13001,Cartagena de Indias,Frutales,Anonáceas,Guanábana,Guanábana,2022,2022,13.0,12.0,108.0,9.0,Permanente,En fresco,2042900,Annona muricata
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,24.0,24.0,216.0,9.0,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,44.0,42.0,336.0,8.0,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Sorgo,Sorgo,2022,2022A,15.0,0.0,0.0,0.0,Transitorio,En fresco,1010700,Sorghum bicolor
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022A,2.0,2.0,0.6,0.3,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,40.0,50.0,850.0,17.0,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,15.0,15.0,75.0,5.0,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2022,2022A,1.0,1.0,30.0,30.0,Transitorio,En fresco,1052300,Cucumis sativus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2022,2022A,2.0,2.0,40.0,20.0,Transitorio,En fresco,1052500,Capsicum annuum
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022A,30.0,32.0,96.0,3.0,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,600.0,550.0,8250.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Sorgo,Sorgo,2022,2022B,0.0,15.0,22.5,1.5,Transitorio,En fresco,1010700,Sorghum bicolor
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,5.0,4.0,40.0,10.0,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022B,4.0,4.0,41.2,10.3,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2022,2022B,1.0,1.0,10.0,10.0,Transitorio,En fresco,1051300,Coriandrum sativum
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,85.0,20.0,400.0,20.0,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,15.0,15.0,142.5,9.5,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2022,2022B,3.0,3.0,60.0,20.0,Transitorio,En fresco,1052300,Cucumis sativus
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,30.0,30.0,315.0,10.5,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,0.0,600.0,5400.0,9.0,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13006,Achí,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2022,2022,80.0,80.0,320.0,4.0,Permanente,En fresco,2040299,Persea americana
13,Bolívar,13006,Achí,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,30.0,30.0,360.0,12.0,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13006,Achí,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,285.5,285.5,1427.5,5.0,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13006,Achí,Frutales,Demás frutales,Zapote,Zapote,2022,2022,50.0,50.0,600.0,12.0,Permanente,En fresco,2046800,Pouteria sapota
