c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
68,Santander,68684,San José de Miranda,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,165.0,17.0,26.0,1.53,Transitorio,En fresco,1010497,Zea mays
68,Santander,68684,San José de Miranda,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Tabaco,Tabaco,2020,2020A,7.0,6.0,9.0,1.5,Transitorio,En fresco,1030700,Nicotiana tabacum
68,Santander,68684,San José de Miranda,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020A,56.0,50.0,1100.0,22.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
68,Santander,68684,San José de Miranda,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,6.0,4.0,2.0,0.5,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68684,San José de Miranda,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,120.0,40.0,55.0,1.38,Transitorio,En fresco,1010497,Zea mays
68,Santander,68684,San José de Miranda,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Tabaco,Tabaco,2020,2020B,2.0,2.0,4.0,2.0,Transitorio,En fresco,1030700,Nicotiana tabacum
68,Santander,68684,San José de Miranda,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020B,45.0,40.0,900.0,22.5,Transitorio,En fresco,1052902,Lycopersicon esculentum
68,Santander,68684,San José de Miranda,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,3.0,2.0,2.0,1.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68686,San Miguel,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,10.0,10.0,70.0,7.0,Permanente,En fresco,2040299,Persea americana
68,Santander,68686,San Miguel,Frutales,Demás frutales,Banano,Banano consumo interno,2020,2020,5.0,5.0,45.0,9.0,Permanente,En fresco,2040902,Musa acuminata
68,Santander,68686,San Miguel,Frutales,Anonáceas,Chirimoya,Chirimoya,2020,2020,30.0,30.0,75.0,2.5,Permanente,En fresco,2041500,Annona cherimola
68,Santander,68686,San Miguel,Frutales,Anonáceas,Guanábana,Guanábana,2020,2020,9.0,0.0,0.0,0.0,Permanente,En fresco,2042900,Annona muricata
68,Santander,68686,San Miguel,Frutales,Demás frutales,Mora,Mora,2020,2020,5.0,5.0,45.0,9.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
68,Santander,68686,San Miguel,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,20.0,20.0,190.0,9.5,Permanente,En fresco,2044999,Citrus x aurantium
68,Santander,68686,San Miguel,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,50.0,50.0,500.0,10.0,Permanente,En fresco,2045802,Musa x paradisiaca
68,Santander,68686,San Miguel,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2020,2020,2.0,2.0,16.0,8.0,Permanente,En fresco,2046300,Solanum betaceum
68,Santander,68686,San Miguel,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,158.0,158.0,237.0,1.5,Transitorio,En fresco,1010497,Zea mays
68,Santander,68686,San Miguel,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Tabaco,Tabaco,2020,2020A,5.0,5.0,7.65,1.53,Transitorio,En fresco,1030700,Nicotiana tabacum
68,Santander,68686,San Miguel,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020A,50.0,50.0,1250.0,25.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68686,San Miguel,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,4.0,4.0,72.0,18.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68686,San Miguel,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,120.0,120.0,180.0,1.5,Transitorio,En fresco,1010497,Zea mays
68,Santander,68686,San Miguel,Cereales,Cereales,Trigo,Trigo,2020,2020B,10.0,10.0,12.0,1.2,Transitorio,En fresco,1010800,Triticum aestivum
68,Santander,68686,San Miguel,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020B,50.0,50.0,1250.0,25.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68686,San Miguel,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,3.0,3.0,54.0,18.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68689,San Vicente de Chucurí,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,666.5,633.5,9502.5,15.0,Permanente,En fresco,2040299,Persea americana
68,Santander,68689,San Vicente de Chucurí,Frutales,Demás frutales,Banano,Banano consumo interno,2020,2020,5.0,0.0,0.0,0.0,Permanente,En fresco,2040902,Musa acuminata
68,Santander,68689,San Vicente de Chucurí,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2020,2020,233.0,224.0,1120.0,5.0,Permanente,En fresco,2044199,Citrus reticulata
68,Santander,68689,San Vicente de Chucurí,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,674.0,659.0,6590.0,10.0,Permanente,En fresco,2044999,Citrus x aurantium
68,Santander,68689,San Vicente de Chucurí,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,17.0,17.0,37.29,2.19,Transitorio,En fresco,1010497,Zea mays
68,Santander,68689,San Vicente de Chucurí,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2020,2020A,0.5,0.5,2.5,5.0,Transitorio,En fresco,1050200,Cucurbita maxima
68,Santander,68689,San Vicente de Chucurí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,20.0,20.0,100.0,5.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68689,San Vicente de Chucurí,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020B,2.0,2.0,8.0,4.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68689,San Vicente de Chucurí,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,10.0,10.0,50.0,5.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68705,Santa Bárbara,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,15.0,14.0,126.0,9.0,Permanente,En fresco,2040299,Persea americana
68,Santander,68705,Santa Bárbara,Frutales,Demás frutales,Mora,Mora,2020,2020,58.0,56.0,560.0,10.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
68,Santander,68705,Santa Bárbara,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,9.0,8.0,2.8,0.35,Transitorio,En fresco,1010497,Zea mays
68,Santander,68705,Santa Bárbara,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020A,10.0,10.0,50.0,5.0,Transitorio,En fresco,1051100,Allium cepa
68,Santander,68705,Santa Bárbara,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,9.0,9.0,108.0,12.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68705,Santa Bárbara,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,10.0,9.0,3.15,0.35,Transitorio,En fresco,1010497,Zea mays
68,Santander,68705,Santa Bárbara,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020B,11.0,10.0,50.0,5.0,Transitorio,En fresco,1051100,Allium cepa
68,Santander,68720,Santa Helena del Opón,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,7.0,4.0,22.36,5.59,Permanente,En fresco,2040299,Persea americana
68,Santander,68720,Santa Helena del Opón,Frutales,Anonáceas,Guanábana,Guanábana,2020,2020,7.0,7.0,92.19,13.17,Permanente,En fresco,2042900,Annona muricata
68,Santander,68720,Santa Helena del Opón,Frutales,Mirtáceas,Guayaba,Guayaba,2020,2020,5.0,5.0,60.25,12.05,Permanente,En fresco,2043000,Psidium guajava
68,Santander,68720,Santa Helena del Opón,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,9.0,9.0,172.17,19.13,Permanente,En fresco,2044999,Citrus x aurantium
68,Santander,68720,Santa Helena del Opón,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,52.0,52.0,582.92,11.21,Permanente,En fresco,2045802,Musa x paradisiaca
68,Santander,68720,Santa Helena del Opón,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,180.0,179.0,230.58,1.29,Transitorio,En fresco,1010497,Zea mays
68,Santander,68720,Santa Helena del Opón,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,85.0,84.0,929.88,11.07,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68720,Santa Helena del Opón,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,155.0,154.0,198.37,1.29,Transitorio,En fresco,1010497,Zea mays
68,Santander,68720,Santa Helena del Opón,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,31.0,30.0,332.1,11.07,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68745,Simacota,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,70.0,66.0,264.0,4.0,Permanente,En fresco,2040299,Persea americana
68,Santander,68745,Simacota,Frutales,Cítricos,Limón,Limón demás variedades,2020,2020,91.5,88.5,885.0,10.0,Permanente,En fresco,2043699,Citrus limon
68,Santander,68745,Simacota,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2020,2020,107.5,104.5,1002.25,9.59,Permanente,En fresco,2044199,Citrus reticulata
68,Santander,68745,Simacota,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,89.0,85.0,765.0,9.0,Permanente,En fresco,2045802,Musa x paradisiaca
68,Santander,68745,Simacota,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,84.0,83.0,83.0,1.0,Transitorio,En fresco,1010497,Zea mays
68,Santander,68745,Simacota,Cereales,Cereales,Sorgo,Sorgo,2020,2020A,32.0,31.0,77.5,2.5,Transitorio,En fresco,1010700,Sorghum bicolor
68,Santander,68745,Simacota,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020A,12.0,11.0,242.0,22.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68745,Simacota,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,3.0,2.0,8.0,4.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68745,Simacota,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,120.0,118.0,1919.86,16.27,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68745,Simacota,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,1.0,1.0,1.0,1.0,Transitorio,En fresco,1010497,Zea mays
68,Santander,68745,Simacota,Cereales,Cereales,Sorgo,Sorgo,2020,2020B,8.0,7.0,17.5,2.5,Transitorio,En fresco,1010700,Sorghum bicolor
68,Santander,68745,Simacota,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020B,9.0,8.0,176.0,22.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68745,Simacota,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020B,3.0,2.0,8.0,4.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68745,Simacota,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,20.0,18.0,270.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68755,Socorro,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,23.0,20.0,190.0,9.5,Permanente,En fresco,2040299,Persea americana
68,Santander,68755,Socorro,Frutales,Cítricos,Limón,Limón demás variedades,2020,2020,123.12,85.12,1489.6,17.5,Permanente,En fresco,2043699,Citrus limon
68,Santander,68755,Socorro,Frutales,Cítricos,Mandarina,Mandarina Arrayana y/o Oneco,2020,2020,12.0,2.0,40.0,20.0,Permanente,En fresco,2044101,Citrus reticulata
68,Santander,68755,Socorro,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2020,2020,225.0,205.0,3895.0,19.0,Permanente,En fresco,2044199,Citrus reticulata
68,Santander,68755,Socorro,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2020,2020,18.0,14.0,210.0,15.0,Permanente,En fresco,2044500,Passiflora edulis
68,Santander,68755,Socorro,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,114.0,99.0,1980.0,20.0,Permanente,En fresco,2044999,Citrus x aurantium
68,Santander,68755,Socorro,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,1390.0,1290.0,15480.0,12.0,Permanente,En fresco,2045802,Musa x paradisiaca
68,Santander,68755,Socorro,Oleaginosas,Oleaginosas,Sacha inchi,Sacha inchi,2020,2020,2.0,1.0,3.5,3.5,Permanente,En fresco,2070500,Plukenetia volubilis
68,Santander,68755,Socorro,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,50.0,50.0,100.0,2.0,Transitorio,En fresco,1010497,Zea mays
68,Santander,68755,Socorro,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2020,2020A,3.0,3.0,57.0,19.0,Transitorio,En fresco,1050200,Cucurbita maxima
68,Santander,68755,Socorro,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2020,2020A,3.0,3.0,60.0,20.0,Transitorio,En fresco,1052500,Capsicum annuum
68,Santander,68755,Socorro,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020A,10.0,10.0,350.0,35.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68755,Socorro,Leguminosas,Leguminosas,Habichuela,Habichuela,2020,2020A,3.0,3.0,36.0,12.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
68,Santander,68755,Socorro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,100.0,100.0,1500.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68755,Socorro,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,20.0,20.0,39.0,1.95,Transitorio,En fresco,1010497,Zea mays
68,Santander,68755,Socorro,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2020,2020B,3.0,3.0,60.0,20.0,Transitorio,En fresco,1050200,Cucurbita maxima
68,Santander,68755,Socorro,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2020,2020B,3.0,3.0,60.0,20.0,Transitorio,En fresco,1052500,Capsicum annuum
68,Santander,68755,Socorro,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020B,10.0,10.0,200.0,20.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68755,Socorro,Leguminosas,Leguminosas,Habichuela,Habichuela,2020,2020B,3.0,3.0,45.0,15.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
68,Santander,68755,Socorro,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,100.0,100.0,1500.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68770,Suaita,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,423.0,413.0,3717.0,9.0,Permanente,En fresco,2045802,Musa x paradisiaca
68,Santander,68770,Suaita,Frutales,Cítricos,Otros cítricos,Otros cítricos,2020,2020,1037.0,1028.0,30840.0,30.0,Permanente,En fresco,2049800,No aplica
68,Santander,68770,Suaita,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,200.0,180.0,270.0,1.5,Transitorio,En fresco,1010497,Zea mays
68,Santander,68770,Suaita,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020A,40.0,40.0,1200.0,30.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68770,Suaita,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020A,10.0,10.0,100.0,10.0,Transitorio,En fresco,1059900,No aplica
68,Santander,68770,Suaita,Leguminosas,Leguminosas,Habichuela,Habichuela,2020,2020A,10.0,5.0,50.0,10.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
68,Santander,68770,Suaita,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,11.0,1.0,15.0,15.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68770,Suaita,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,245.0,240.0,3600.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68770,Suaita,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,80.0,80.0,120.0,1.5,Transitorio,En fresco,1010497,Zea mays
68,Santander,68770,Suaita,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2020,2020B,78.0,78.0,2340.0,30.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
68,Santander,68770,Suaita,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020B,20.0,20.0,200.0,10.0,Transitorio,En fresco,1059900,No aplica
68,Santander,68770,Suaita,Leguminosas,Leguminosas,Habichuela,Habichuela,2020,2020B,5.0,5.0,50.0,10.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
68,Santander,68770,Suaita,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020B,1.0,1.0,15.0,15.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68770,Suaita,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,225.0,225.0,3375.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68773,Sucre,Frutales,Pasifloráceas,Gulupa o cholupa,Gulupa o cholupa,2020,2020,2.0,0.0,0.0,0.0,Permanente,En fresco,2043100,Passiflora edulis Sims fo. Edulis
68,Santander,68773,Sucre,Frutales,Solanáceas,Lulo,Lulo,2020,2020,18.0,18.0,299.7,16.65,Permanente,En fresco,2043700,Solanum quitoense
68,Santander,68773,Sucre,Frutales,Demás frutales,Mora,Mora,2020,2020,177.0,175.0,2026.5,11.58,Permanente,En fresco,2044700,Rubus glaucus Benth.
68,Santander,68773,Sucre,Frutales,Demás frutales,Papaya,Papaya demás variedades,2020,2020,14.0,14.0,604.1,43.15,Permanente,En fresco,2045399,Carica papaya
68,Santander,68773,Sucre,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,140.0,140.0,1614.2,11.53,Permanente,En fresco,2045802,Musa x paradisiaca
68,Santander,68773,Sucre,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,5.0,2.5,3.8,1.52,Transitorio,En fresco,1010497,Zea mays
68,Santander,68773,Sucre,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020A,1.5,1.3,61.4,47.23,Transitorio,En fresco,1052902,Lycopersicon esculentum
68,Santander,68773,Sucre,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,3.0,1.5,11.67,7.78,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68773,Sucre,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,1.0,1.0,30.0,30.0,Transitorio,En fresco,1080701,Solanum tuberosum
68,Santander,68773,Sucre,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,6.0,4.0,46.8,11.7,Transitorio,En fresco,1081001,Manihot esculenta
68,Santander,68773,Sucre,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,3.0,2.5,3.8,1.52,Transitorio,En fresco,1010497,Zea mays
68,Santander,68773,Sucre,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020B,1.0,1.0,47.23,47.23,Transitorio,En fresco,1052902,Lycopersicon esculentum
68,Santander,68773,Sucre,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020B,2.0,1.0,7.78,7.78,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
68,Santander,68773,Sucre,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,2.0,1.0,30.0,30.0,Transitorio,En fresco,1080701,Solanum tuberosum
68,Santander,68773,Sucre,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,2.0,2.0,23.4,11.7,Transitorio,En fresco,1081001,Manihot esculenta
