c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
15,Boyacá,15820,Tópaga,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020A,12.0,12.0,480.0,40.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
15,Boyacá,15820,Tópaga,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,70.0,68.0,1244.4,18.3,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15820,Tópaga,Cereales,Cereales,Cebada,Cebada,2020,2020B,5.0,5.0,12.5,2.5,Transitorio,En fresco,1010300,Hordeum vulgare
15,Boyacá,15820,Tópaga,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,28.0,27.0,42.56,1.58,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15820,Tópaga,Cereales,Cereales,Trigo,Trigo,2020,2020B,5.0,5.0,10.0,2.0,Transitorio,En fresco,1010800,Triticum aestivum
15,Boyacá,15820,Tópaga,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020B,7.0,6.0,135.0,22.5,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15820,Tópaga,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020B,12.0,12.0,720.0,60.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
15,Boyacá,15820,Tópaga,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,28.0,26.0,465.4,17.9,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15822,Tota,Frutales,Demás frutales,Fresa,Fresa,2020,2020,6.0,4.0,100.0,25.0,Permanente,En fresco,2042700,Fragaria vesca
15,Boyacá,15822,Tota,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020A,5.0,4.0,68.0,17.0,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15822,Tota,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2020,2020A,95.0,90.0,1350.0,15.0,Transitorio,En fresco,1051200,Allium fistulosum
15,Boyacá,15822,Tota,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020A,8.0,8.0,200.0,25.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15822,Tota,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,350.0,300.0,6000.0,20.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15822,Tota,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020B,8.0,7.0,119.0,17.0,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15822,Tota,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2020,2020B,100.0,90.0,1350.0,15.0,Transitorio,En fresco,1051200,Allium fistulosum
15,Boyacá,15822,Tota,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020B,10.0,10.0,250.0,25.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15822,Tota,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,400.0,380.0,7600.0,20.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15832,Tununguá,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,144.0,138.0,828.0,6.0,Permanente,En fresco,2040299,Persea americana
15,Boyacá,15832,Tununguá,Frutales,Mirtáceas,Arazá,Arazá,2020,2020,5.0,5.0,30.0,6.0,Permanente,En fresco,2040500,Eugenia stipitata
15,Boyacá,15832,Tununguá,Frutales,Anonáceas,Guanábana,Guanábana,2020,2020,269.0,269.0,5380.0,20.0,Permanente,En fresco,2042900,Annona muricata
15,Boyacá,15832,Tununguá,Frutales,Mirtáceas,Guayaba,Guayaba,2020,2020,394.0,374.0,5610.0,15.0,Permanente,En fresco,2043000,Psidium guajava
15,Boyacá,15832,Tununguá,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2020,2020,32.0,28.0,280.0,10.0,Permanente,En fresco,2044199,Citrus reticulata
15,Boyacá,15832,Tununguá,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,113.0,110.0,1100.0,10.0,Permanente,En fresco,2044999,Citrus x aurantium
15,Boyacá,15832,Tununguá,Frutales,Demás frutales,Pitahaya,Pitahaya,2020,2020,11.0,11.0,33.0,3.0,Permanente,En fresco,2045700,Selenicereus megalanthus
15,Boyacá,15832,Tununguá,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,92.0,87.0,522.0,6.0,Permanente,En fresco,2045802,Musa x paradisiaca
15,Boyacá,15832,Tununguá,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,40.0,40.0,80.0,2.0,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15832,Tununguá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,45.0,45.0,270.0,6.0,Transitorio,En fresco,1081001,Manihot esculenta
15,Boyacá,15832,Tununguá,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,32.0,32.0,64.0,2.0,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15832,Tununguá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,32.0,32.0,192.0,6.0,Transitorio,En fresco,1081001,Manihot esculenta
15,Boyacá,15835,Turmequé,Frutales,Caducifolios,Ciruela,Ciruela,2020,2020,148.0,143.0,1573.0,11.0,Permanente,En fresco,2041800,Prunus domestica
15,Boyacá,15835,Turmequé,Frutales,Pasifloráceas,Curuba,Curuba,2020,2020,346.0,339.0,5424.0,16.0,Permanente,En fresco,2042200,Passiflora mollissima
15,Boyacá,15835,Turmequé,Frutales,Caducifolios,Durazno o albaricoque,Durazno o albaricoque,2020,2020,52.0,47.0,235.0,5.0,Permanente,En fresco,2042400,Prunus persica L.
15,Boyacá,15835,Turmequé,Frutales,Caducifolios,Manzana,Manzana,2020,2020,48.0,43.0,86.0,2.0,Permanente,En fresco,2044400,Malus pumila
15,Boyacá,15835,Turmequé,Frutales,Caducifolios,Pera,Pera,2020,2020,11.0,9.0,54.0,6.0,Permanente,En fresco,2045500,Pyrus Communis
15,Boyacá,15835,Turmequé,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2020,2020,30.0,29.0,290.0,10.0,Permanente,En fresco,2046300,Solanum betaceum
15,Boyacá,15835,Turmequé,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,90.0,85.0,153.0,1.8,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15835,Turmequé,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020A,15.0,13.0,300.0,23.08,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15835,Turmequé,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020A,10.0,10.0,800.0,80.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
15,Boyacá,15835,Turmequé,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020A,5.0,4.0,60.0,15.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15835,Turmequé,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,15.0,14.0,210.0,15.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15835,Turmequé,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,400.0,380.0,7600.0,20.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15835,Turmequé,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,7.0,7.0,10.5,1.5,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15835,Turmequé,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020B,5.0,5.0,115.0,23.0,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15835,Turmequé,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2020,2020B,7.0,7.0,560.0,80.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
15,Boyacá,15835,Turmequé,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020B,8.0,8.0,120.0,15.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15835,Turmequé,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020B,10.0,9.0,135.0,15.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15835,Turmequé,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,300.0,280.0,5040.0,18.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15837,Tuta,Frutales,Demás frutales,Arándano,Arándano,2020,2020,5.0,4.0,16.0,4.0,Permanente,En fresco,2040400,Vaccinium corymbosum
15,Boyacá,15837,Tuta,Frutales,Caducifolios,Ciruela,Ciruela,2020,2020,15.0,14.0,168.0,12.0,Permanente,En fresco,2041800,Prunus domestica
15,Boyacá,15837,Tuta,Frutales,Caducifolios,Durazno o albaricoque,Durazno o albaricoque,2020,2020,38.0,36.0,468.0,13.0,Permanente,En fresco,2042400,Prunus persica L.
15,Boyacá,15837,Tuta,Frutales,Demás frutales,Fresa,Fresa,2020,2020,68.0,53.0,689.0,13.0,Permanente,En fresco,2042700,Fragaria vesca
15,Boyacá,15837,Tuta,Frutales,Caducifolios,Manzana,Manzana,2020,2020,3.0,3.0,30.0,10.0,Permanente,En fresco,2044400,Malus pumila
15,Boyacá,15837,Tuta,Frutales,Demás frutales,Mora,Mora,2020,2020,6.0,5.0,10.0,2.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
15,Boyacá,15837,Tuta,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2020,2020,8.0,7.0,63.0,9.0,Permanente,En fresco,2046300,Solanum betaceum
15,Boyacá,15837,Tuta,Frutales,Solanáceas,Uchuva,Uchuva,2020,2020,4.0,4.0,48.0,12.0,Permanente,En fresco,2046500,Physalis peruviana
15,Boyacá,15837,Tuta,Cereales,Cereales,Avena,Avena,2020,2020A,40.0,40.0,42.0,1.05,Transitorio,En fresco,1010200,Avena sativa
15,Boyacá,15837,Tuta,Cereales,Cereales,Cebada,Cebada,2020,2020A,20.0,19.0,34.0,1.79,Transitorio,En fresco,1010300,Hordeum vulgare
15,Boyacá,15837,Tuta,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,25.0,25.0,13.98,0.56,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15837,Tuta,Cereales,Cereales,Quinua,Quinua,2020,2020A,19.0,19.0,30.0,1.58,Transitorio,En fresco,1010600,Chenopodium quinoa
15,Boyacá,15837,Tuta,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020A,100.0,100.0,2000.0,20.0,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15837,Tuta,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,120.0,120.0,1800.0,15.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15837,Tuta,Cereales,Cereales,Avena,Avena,2020,2020B,23.0,23.0,32.0,1.39,Transitorio,En fresco,1010200,Avena sativa
15,Boyacá,15837,Tuta,Cereales,Cereales,Cebada,Cebada,2020,2020B,18.0,18.0,30.0,1.67,Transitorio,En fresco,1010300,Hordeum vulgare
15,Boyacá,15837,Tuta,Cereales,Cereales,Quinua,Quinua,2020,2020B,15.0,14.0,25.0,1.79,Transitorio,En fresco,1010600,Chenopodium quinoa
15,Boyacá,15837,Tuta,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020B,50.0,49.0,1000.0,20.41,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15837,Tuta,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,60.0,60.0,900.0,15.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15839,Tutazá,Frutales,Demás frutales,Brevo,Brevo,2020,2020,12.0,6.0,32.22,5.37,Permanente,En fresco,2041100,Ficus carica
15,Boyacá,15839,Tutazá,Frutales,Demás frutales,Mora,Mora,2020,2020,2.0,1.0,7.0,7.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
15,Boyacá,15839,Tutazá,Frutales,Caducifolios,Pera,Pera,2020,2020,4.0,2.0,28.0,14.0,Permanente,En fresco,2045500,Pyrus Communis
15,Boyacá,15839,Tutazá,Cereales,Cereales,Cebada,Cebada,2020,2020A,3.0,3.0,5.7,1.9,Transitorio,En fresco,1010300,Hordeum vulgare
15,Boyacá,15839,Tutazá,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,7.0,6.3,1.41,0.22,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15839,Tutazá,Cereales,Cereales,Trigo,Trigo,2020,2020A,4.3,4.3,6.45,1.5,Transitorio,En fresco,1010800,Triticum aestivum
15,Boyacá,15839,Tutazá,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020A,18.0,14.0,280.0,20.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15839,Tutazá,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020A,4.0,4.0,80.0,20.0,Transitorio,En fresco,1059900,No aplica
15,Boyacá,15839,Tutazá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,530.0,525.0,16800.0,32.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15839,Tutazá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020A,40.0,33.0,594.0,18.0,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15839,Tutazá,Cereales,Cereales,Cebada,Cebada,2020,2020B,3.0,3.0,5.7,1.9,Transitorio,En fresco,1010300,Hordeum vulgare
15,Boyacá,15839,Tutazá,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,3.0,3.0,2.4,0.8,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15839,Tutazá,Cereales,Cereales,Trigo,Trigo,2020,2020B,4.3,4.3,6.45,1.5,Transitorio,En fresco,1010800,Triticum aestivum
15,Boyacá,15839,Tutazá,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020B,13.0,10.0,200.0,20.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15839,Tutazá,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020B,3.7,3.7,74.0,20.0,Transitorio,En fresco,1059900,No aplica
15,Boyacá,15839,Tutazá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,493.0,488.0,15616.0,32.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15839,Tutazá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020B,33.0,33.0,594.0,18.0,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15842,Úmbita,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2020,2020,0.6,0.0,0.0,0.0,Permanente,En fresco,2040299,Persea americana
15,Boyacá,15842,Úmbita,Frutales,Demás frutales,Arándano,Arándano,2020,2020,2.0,2.0,16.0,8.0,Permanente,En fresco,2040400,Vaccinium corymbosum
15,Boyacá,15842,Úmbita,Frutales,Caducifolios,Ciruela,Ciruela,2020,2020,3.5,0.0,0.0,0.0,Permanente,En fresco,2041800,Prunus domestica
15,Boyacá,15842,Úmbita,Frutales,Pasifloráceas,Curuba,Curuba,2020,2020,103.0,98.0,1150.0,11.73,Permanente,En fresco,2042200,Passiflora mollissima
15,Boyacá,15842,Úmbita,Frutales,Caducifolios,Durazno o albaricoque,Durazno o albaricoque,2020,2020,6.1,6.0,53.0,8.83,Permanente,En fresco,2042400,Prunus persica L.
15,Boyacá,15842,Úmbita,Frutales,Demás frutales,Fresa,Fresa,2020,2020,2.0,1.5,12.0,8.0,Permanente,En fresco,2042700,Fragaria vesca
15,Boyacá,15842,Úmbita,Frutales,Pasifloráceas,Granadilla,Granadilla,2020,2020,2.0,2.0,16.0,8.0,Permanente,En fresco,2042800,Passiflora ligularis
15,Boyacá,15842,Úmbita,Frutales,Solanáceas,Lulo,Lulo,2020,2020,0.5,0.0,0.0,0.0,Permanente,En fresco,2043700,Solanum quitoense
15,Boyacá,15842,Úmbita,Frutales,Caducifolios,Manzana,Manzana,2020,2020,0.5,0.0,0.0,0.0,Permanente,En fresco,2044400,Malus pumila
15,Boyacá,15842,Úmbita,Frutales,Demás frutales,Mora,Mora,2020,2020,9.0,7.5,65.0,8.67,Permanente,En fresco,2044700,Rubus glaucus Benth.
15,Boyacá,15842,Úmbita,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2020,2020,26.5,26.0,410.0,15.77,Permanente,En fresco,2046300,Solanum betaceum
15,Boyacá,15842,Úmbita,Frutales,Solanáceas,Uchuva,Uchuva,2020,2020,33.5,31.0,434.0,14.0,Permanente,En fresco,2046500,Physalis peruviana
15,Boyacá,15842,Úmbita,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,45.0,43.0,73.1,1.7,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15842,Úmbita,Cereales,Cereales,Quinua,Quinua,2020,2020A,0.2,0.2,0.1,0.5,Transitorio,En fresco,1010600,Chenopodium quinoa
15,Boyacá,15842,Úmbita,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020A,2.0,2.0,26.0,13.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,4.0,4.0,60.0,15.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,510.0,502.0,10542.0,21.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020A,6.0,5.0,40.0,8.0,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,690.0,690.0,15180.0,22.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15842,Úmbita,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020B,5.0,5.0,40.0,8.0,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15861,Ventaquemada,Frutales,Demás frutales,Arándano,Arándano,2020,2020,25.0,25.0,400.0,16.0,Permanente,En fresco,2040400,Vaccinium corymbosum
15,Boyacá,15861,Ventaquemada,Frutales,Caducifolios,Ciruela,Ciruela,2020,2020,3.0,1.0,30.0,30.0,Permanente,En fresco,2041800,Prunus domestica
15,Boyacá,15861,Ventaquemada,Frutales,Demás frutales,Mora,Mora,2020,2020,13.0,13.0,156.0,12.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
15,Boyacá,15861,Ventaquemada,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2020,2020,27.0,17.0,255.0,15.0,Permanente,En fresco,2046300,Solanum betaceum
15,Boyacá,15861,Ventaquemada,Frutales,Solanáceas,Uchuva,Uchuva,2020,2020,130.0,80.0,1120.0,14.0,Permanente,En fresco,2046500,Physalis peruviana
15,Boyacá,15861,Ventaquemada,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,12.0,12.0,6.04,0.5,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15861,Ventaquemada,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020A,44.0,44.0,880.0,20.0,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15861,Ventaquemada,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020A,850.0,850.0,21250.0,25.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15861,Ventaquemada,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020A,12.0,12.0,60.0,5.0,Transitorio,En fresco,1059900,No aplica
15,Boyacá,15861,Ventaquemada,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,20.0,20.0,200.0,10.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15861,Ventaquemada,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,1500.0,1400.0,42000.0,30.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15861,Ventaquemada,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020A,100.0,90.0,1620.0,18.0,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15861,Ventaquemada,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,10.0,10.0,18.0,1.8,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15861,Ventaquemada,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2020,2020B,30.0,30.0,600.0,20.0,Transitorio,En fresco,1051100,Allium cepa
15,Boyacá,15861,Ventaquemada,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020B,650.0,650.0,16250.0,25.0,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15861,Ventaquemada,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2020,2020B,10.0,10.0,50.0,5.0,Transitorio,En fresco,1059900,No aplica
15,Boyacá,15861,Ventaquemada,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020B,10.0,10.0,100.0,10.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15861,Ventaquemada,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,2000.0,2000.0,60000.0,30.0,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15861,Ventaquemada,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020B,80.0,8.0,144.0,18.0,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15879,Viracachá,Frutales,Caducifolios,Durazno o albaricoque,Durazno o albaricoque,2020,2020,1.5,1.5,4.0,2.67,Permanente,En fresco,2042400,Prunus persica L.
15,Boyacá,15879,Viracachá,Frutales,Mirtáceas,Feijoa,Feijoa,2020,2020,4.0,4.0,16.4,4.1,Permanente,En fresco,2042500,Feijoa sellowiana
15,Boyacá,15879,Viracachá,Frutales,Demás frutales,Fresa,Fresa,2020,2020,5.9,5.9,69.2,11.73,Permanente,En fresco,2042700,Fragaria vesca
15,Boyacá,15879,Viracachá,Frutales,Solanáceas,Lulo,Lulo,2020,2020,1.5,1.5,17.6,11.73,Permanente,En fresco,2043700,Solanum quitoense
15,Boyacá,15879,Viracachá,Frutales,Demás frutales,Mora,Mora,2020,2020,17.2,17.2,160.0,9.3,Permanente,En fresco,2044700,Rubus glaucus Benth.
15,Boyacá,15879,Viracachá,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2020,2020,10.5,8.5,232.77,27.38,Permanente,En fresco,2046300,Solanum betaceum
15,Boyacá,15879,Viracachá,Frutales,Solanáceas,Uchuva,Uchuva,2020,2020,19.0,18.0,148.0,8.22,Permanente,En fresco,2046500,Physalis peruviana
15,Boyacá,15879,Viracachá,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,28.0,17.2,10.91,0.63,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15879,Viracachá,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2020,2020A,1.0,1.0,7.0,7.0,Transitorio,En fresco,1050200,Cucurbita maxima
15,Boyacá,15879,Viracachá,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2020,2020A,2.0,1.3,7.3,5.62,Transitorio,En fresco,1051300,Coriandrum sativum
15,Boyacá,15879,Viracachá,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020A,5.3,3.75,102.0,27.2,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020A,9.4,7.56,120.0,15.87,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020A,420.0,308.0,4147.0,13.46,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020A,36.0,27.0,354.0,13.11,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15879,Viracachá,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,21.0,14.0,6.24,0.45,Transitorio,En fresco,1010497,Zea mays
15,Boyacá,15879,Viracachá,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2020,2020B,2.0,1.6,8.4,5.25,Transitorio,En fresco,1051300,Coriandrum sativum
15,Boyacá,15879,Viracachá,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2020,2020B,4.0,3.0,18.1,6.03,Transitorio,En fresco,1053000,Daucus carota
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2020,2020B,3.6,3.2,47.4,14.81,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2020,2020B,522.0,370.0,5234.0,14.15,Transitorio,En fresco,1080701,Solanum tuberosum
15,Boyacá,15879,Viracachá,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2020,2020B,30.5,23.1,244.5,10.58,Transitorio,En fresco,1080702,Solanum phureja
15,Boyacá,15897,Zetaquira,Frutales,Demás frutales,Aguacate,Aguacate Hass,2020,2020,1.0,0.0,0.0,0.0,Permanente,En fresco,2040201,Persea americana
15,Boyacá,15897,Zetaquira,Frutales,Caducifolios,Durazno o albaricoque,Durazno o albaricoque,2020,2020,19.0,19.0,190.0,10.0,Permanente,En fresco,2042400,Prunus persica L.
15,Boyacá,15897,Zetaquira,Frutales,Pasifloráceas,Granadilla,Granadilla,2020,2020,4.5,4.0,80.0,20.0,Permanente,En fresco,2042800,Passiflora ligularis
15,Boyacá,15897,Zetaquira,Frutales,Pasifloráceas,Gulupa o cholupa,Gulupa o cholupa,2020,2020,16.0,16.0,320.0,20.0,Permanente,En fresco,2043100,Passiflora edulis Sims fo. Edulis
15,Boyacá,15897,Zetaquira,Frutales,Solanáceas,Lulo,Lulo,2020,2020,6.0,6.0,120.0,20.0,Permanente,En fresco,2043700,Solanum quitoense
15,Boyacá,15897,Zetaquira,Frutales,Demás frutales,Mora,Mora,2020,2020,5.0,5.0,35.0,7.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
15,Boyacá,15897,Zetaquira,Frutales,Demás frutales,Pitahaya,Pitahaya,2020,2020,35.0,35.0,245.0,7.0,Permanente,En fresco,2045700,Selenicereus megalanthus
