c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
52,Nariño,52019,Albán (San José),Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019A,1.5,1.0,3.0,3.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52019,Albán (San José),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,120.0,105.0,420.0,4.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52019,Albán (San José),Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,22.0,20.0,22.0,1.1,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52019,Albán (San José),Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019B,15.0,15.0,705.0,47.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52019,Albán (San José),Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019B,87.0,85.0,7650.0,90.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52019,Albán (San José),Leguminosas,Leguminosas,Maní,Maní,2019,2019B,4.0,2.5,3.0,1.2,Transitorio,En fresco,1060700,Arachis hypogaea
52,Nariño,52019,Albán (San José),Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2019,2019B,6.0,6.0,42.0,7.0,Transitorio,En fresco,1080100,Canna indica
52,Nariño,52019,Albán (San José),Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019B,6.0,6.0,24.0,4.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52019,Albán (San José),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,60.0,55.0,165.0,3.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52022,Aldana,Frutales,Demás frutales,Mora,Mora,2019,2019,0.0,0.0,0.0,0.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
52,Nariño,52022,Aldana,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019A,320.0,280.0,4500.0,16.07,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52022,Aldana,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019B,310.0,270.0,4725.0,17.5,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52036,Ancuya,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2019,2019,32.0,0.0,0.0,0.0,Permanente,En fresco,2040299,Persea americana
52,Nariño,52036,Ancuya,Frutales,Pasifloráceas,Granadilla,Granadilla,2019,2019,110.0,63.0,882.0,14.0,Permanente,En fresco,2042800,Passiflora ligularis
52,Nariño,52036,Ancuya,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,191.0,130.0,156.0,1.2,Permanente,En fresco,2045802,Musa x paradisiaca
52,Nariño,52036,Ancuya,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,190.0,188.0,263.2,1.4,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52036,Ancuya,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019A,25.0,25.0,800.0,32.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019A,32.0,32.0,288.0,9.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,11.0,11.0,154.0,14.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52036,Ancuya,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,50.0,50.0,70.0,1.4,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52036,Ancuya,Cereales,Cereales,Maíz,Maíz tecnificado,2019,2019B,80.0,80.0,240.0,3.0,Transitorio,En fresco,1010498,Zea mays
52,Nariño,52036,Ancuya,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019B,25.0,25.0,800.0,32.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52036,Ancuya,Leguminosas,Leguminosas,Habichuela,Habichuela,2019,2019B,7.0,7.0,70.0,10.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019B,32.0,32.0,288.0,9.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52036,Ancuya,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,10.0,10.0,150.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52051,Arboleda (Berruecos),Frutales,Solanáceas,Lulo,Lulo,2019,2019,26.0,20.0,50.0,2.5,Permanente,En fresco,2043700,Solanum quitoense
52,Nariño,52051,Arboleda (Berruecos),Frutales,Pasifloráceas,Maracuyá,Maracuyá,2019,2019,3.0,3.0,9.0,3.0,Permanente,En fresco,2044500,Passiflora edulis
52,Nariño,52051,Arboleda (Berruecos),Frutales,Demás frutales,Mora,Mora,2019,2019,61.0,56.0,140.0,2.5,Permanente,En fresco,2044700,Rubus glaucus Benth.
52,Nariño,52051,Arboleda (Berruecos),Frutales,Demás frutales,Papaya,Papaya demás variedades,2019,2019,1.0,1.0,1.0,1.0,Permanente,En fresco,2045399,Carica papaya
52,Nariño,52051,Arboleda (Berruecos),Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,653.0,633.0,1266.0,2.0,Permanente,En fresco,2045802,Musa x paradisiaca
52,Nariño,52051,Arboleda (Berruecos),Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2019,2019,2.0,2.0,10.0,5.0,Permanente,En fresco,2046300,Solanum betaceum
52,Nariño,52051,Arboleda (Berruecos),Frutales,Cítricos,Otros cítricos,Otros cítricos,2019,2019,449.0,397.0,1191.0,3.0,Permanente,En fresco,2049800,No aplica
52,Nariño,52051,Arboleda (Berruecos),Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,56.0,50.0,40.0,0.8,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52051,Arboleda (Berruecos),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,0.0,0.0,0.0,0.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52051,Arboleda (Berruecos),Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,100.0,90.0,72.0,0.8,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52051,Arboleda (Berruecos),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,140.0,100.0,400.0,4.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2019,2019,5.0,5.0,75.0,15.0,Permanente,En fresco,2040299,Persea americana
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Banano,Banano consumo interno,2019,2019,1020.0,1018.0,4072.0,4.0,Permanente,En fresco,2040902,Musa acuminata
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Borojó,Borojó,2019,2019,5.0,5.0,20.0,4.0,Permanente,En fresco,2041000,Borojoa patinoi
52,Nariño,52079,Barbacoas,Frutales,Aráceas,Chontaduro,Chontaduro,2019,2019,5.0,5.0,15.0,3.0,Permanente,En fresco,2041600,Bactris gasipaes
52,Nariño,52079,Barbacoas,Frutales,Aráceas,Coco,Coco,2019,2019,15.0,15.0,75.0,5.0,Permanente,En fresco,2041900,Cocos nucifera
52,Nariño,52079,Barbacoas,Frutales,Cítricos,Lima,Lima,2019,2019,1.0,0.0,0.0,0.0,Permanente,En fresco,2043500,Citrus limetta Risso & Porteau
52,Nariño,52079,Barbacoas,Frutales,Solanáceas,Lulo,Lulo,2019,2019,1.0,0.0,0.0,0.0,Permanente,En fresco,2043700,Solanum quitoense
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Papaya,Papaya demás variedades,2019,2019,1.0,0.0,0.0,0.0,Permanente,En fresco,2045399,Carica papaya
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Piña,Piña demás variedades,2019,2019,1.0,0.0,0.0,0.0,Permanente,En fresco,2045699,Ananas comosus
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,600.0,600.0,8500.0,14.17,Permanente,En fresco,2045802,Musa x paradisiaca
52,Nariño,52079,Barbacoas,Frutales,Demás frutales,Zapote,Zapote,2019,2019,1.0,0.0,0.0,0.0,Permanente,En fresco,2046800,Pouteria sapota
52,Nariño,52079,Barbacoas,Frutales,Cítricos,Otros cítricos,Otros cítricos,2019,2019,60.0,60.0,600.0,10.0,Permanente,En fresco,2049800,No aplica
52,Nariño,52079,Barbacoas,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,130.0,90.0,305.08,3.39,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52079,Barbacoas,"Cultivos para condimentos, bebidas medicinales y aromáticas",Aromáticas,Chiraran - albahaca,Chiraran - albahaca,2019,2019A,2.0,2.0,1.0,0.5,Transitorio,En fresco,1020600,Ocimum basilicum
52,Nariño,52079,Barbacoas,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019A,2.0,2.0,24.0,12.0,Transitorio,En fresco,1050300,Capsicum L.
52,Nariño,52079,Barbacoas,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019A,2.0,2.0,60.0,30.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52079,Barbacoas,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2019,2019A,80.0,50.0,200.0,4.0,Transitorio,En fresco,1080400,Colocasia esculenta
52,Nariño,52079,Barbacoas,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,200.0,150.0,1350.0,9.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52079,Barbacoas,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Achiote,Achiote,2019,2019A,5.0,5.0,10.0,2.0,Permanente,En fresco,2020100,Bixa orellana
52,Nariño,52079,Barbacoas,"Cultivos para condimentos, bebidas medicinales y aromáticas",Aromáticas,Chiraran - albahaca,Chiraran - albahaca,2019,2019B,2.0,2.0,1.0,0.5,Transitorio,En fresco,1020600,Ocimum basilicum
52,Nariño,52079,Barbacoas,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019B,2.0,2.0,24.0,12.0,Transitorio,En fresco,1050300,Capsicum L.
52,Nariño,52079,Barbacoas,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019B,2.0,2.0,60.0,30.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52079,Barbacoas,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2019,2019B,40.0,40.0,160.0,4.0,Transitorio,En fresco,1080400,Colocasia esculenta
52,Nariño,52079,Barbacoas,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,100.0,100.0,900.0,9.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52079,Barbacoas,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Achiote,Achiote,2019,2019B,5.0,5.0,10.0,2.0,Permanente,En fresco,2020100,Bixa orellana
52,Nariño,52083,Belén,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2019,2019,14.0,0.0,0.0,0.0,Permanente,En fresco,2040299,Persea americana
52,Nariño,52083,Belén,Frutales,Pasifloráceas,Granadilla,Granadilla,2019,2019,3.0,2.0,10.0,5.0,Permanente,En fresco,2042800,Passiflora ligularis
52,Nariño,52083,Belén,Frutales,Demás frutales,Mora,Mora,2019,2019,2.5,1.5,1.5,1.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
52,Nariño,52083,Belén,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2019,2019,4.5,3.5,4.0,1.14,Permanente,En fresco,2046300,Solanum betaceum
52,Nariño,52083,Belén,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,30.0,27.0,15.0,0.56,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52083,Belén,Cereales,Cereales,Trigo,Trigo,2019,2019A,1.0,1.0,0.72,0.72,Transitorio,En fresco,1010800,Triticum aestivum
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2019,2019A,6.0,6.0,25.2,4.2,Transitorio,En fresco,1080100,Canna indica
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019A,2.0,2.0,5.0,2.5,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019A,8.0,6.0,30.0,5.0,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,8.0,7.0,40.0,5.71,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52083,Belén,Hortalizas,Hortalizas de raíz,Batata,Batata,2019,2019B,1.0,1.0,1.0,1.0,Transitorio,En fresco,1050700,Ipomoea batatas
52,Nariño,52083,Belén,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019B,0.01,0.01,0.08,8.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2019,2019B,5.0,4.5,8.0,1.78,Transitorio,En fresco,1080100,Canna indica
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019B,2.0,2.0,5.0,2.5,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019B,9.0,7.0,36.0,5.14,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Ulluco,Ulluco,2019,2019B,3.0,2.0,8.0,4.0,Transitorio,En fresco,1080900,Ullucus tuberosus
52,Nariño,52083,Belén,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,5.0,5.0,10.0,2.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52110,Buesaco,Frutales,Demás frutales,Banano,Banano consumo interno,2019,2019,350.0,230.0,1380.0,6.0,Permanente,En fresco,2040902,Musa acuminata
52,Nariño,52110,Buesaco,Frutales,Demás frutales,Fresa,Fresa,2019,2019,16.0,14.0,80.0,5.71,Permanente,En fresco,2042700,Fragaria vesca
52,Nariño,52110,Buesaco,Frutales,Pasifloráceas,Granadilla,Granadilla,2019,2019,16.0,13.0,65.0,5.0,Permanente,En fresco,2042800,Passiflora ligularis
52,Nariño,52110,Buesaco,Frutales,Cítricos,Limón,Limón demás variedades,2019,2019,4.0,3.0,15.0,5.0,Permanente,En fresco,2043699,Citrus limon
52,Nariño,52110,Buesaco,Frutales,Solanáceas,Lulo,Lulo,2019,2019,7.0,6.0,32.0,5.33,Permanente,En fresco,2043700,Solanum quitoense
52,Nariño,52110,Buesaco,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2019,2019,3.0,3.0,15.0,5.0,Permanente,En fresco,2046300,Solanum betaceum
52,Nariño,52110,Buesaco,Frutales,Cítricos,Otros cítricos,Otros cítricos,2019,2019,150.0,150.0,300.0,2.0,Permanente,En fresco,2049800,No aplica
52,Nariño,52110,Buesaco,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,140.0,135.0,162.0,1.2,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52110,Buesaco,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019A,8.0,8.0,720.0,90.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52110,Buesaco,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019A,100.0,95.0,760.0,8.0,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52110,Buesaco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,40.0,35.0,280.0,8.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52110,Buesaco,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,60.0,50.0,60.0,1.2,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52110,Buesaco,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019B,8.0,8.0,720.0,90.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52110,Buesaco,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019B,90.0,80.0,640.0,8.0,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52110,Buesaco,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,30.0,25.0,200.0,8.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52203,Colón (Génova),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Iraca,Iraca,2019,2019,25.0,17.0,17.0,1.0,Permanente,En fresco,2030600,Carludovica palmata
52,Nariño,52203,Colón (Génova),Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2019,2019,23.0,13.0,52.0,4.0,Permanente,En fresco,2040299,Persea americana
52,Nariño,52203,Colón (Génova),Frutales,Demás frutales,Banano,Banano consumo interno,2019,2019,750.0,700.0,2800.0,4.0,Permanente,En fresco,2040902,Musa acuminata
52,Nariño,52203,Colón (Génova),Frutales,Cítricos,Limón,Limón demás variedades,2019,2019,34.0,6.0,24.0,4.0,Permanente,En fresco,2043699,Citrus limon
52,Nariño,52203,Colón (Génova),Frutales,Solanáceas,Lulo,Lulo,2019,2019,95.0,80.0,310.0,3.88,Permanente,En fresco,2043700,Solanum quitoense
52,Nariño,52203,Colón (Génova),Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,750.0,600.0,1800.0,3.0,Permanente,En fresco,2045802,Musa x paradisiaca
52,Nariño,52203,Colón (Génova),Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,37.0,37.0,37.0,1.0,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52203,Colón (Génova),Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019A,15.0,13.0,156.0,12.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52203,Colón (Génova),Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019A,5.0,5.0,200.0,40.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52203,Colón (Génova),Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2019,2019A,0.0,0.0,0.0,0.0,Transitorio,En fresco,1080100,Canna indica
52,Nariño,52203,Colón (Génova),Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019A,0.0,0.0,0.0,0.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52203,Colón (Génova),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,20.0,15.0,150.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52203,Colón (Génova),Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,52.0,50.0,50.0,1.0,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52203,Colón (Génova),Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019B,16.0,13.0,39.0,3.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52203,Colón (Génova),Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019B,6.0,6.0,210.0,35.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52203,Colón (Génova),Raíces y tubérculos,Raíces y tubérculos,Achira,Achira,2019,2019B,3.0,2.0,4.0,2.0,Transitorio,En fresco,1080100,Canna indica
52,Nariño,52203,Colón (Génova),Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2019,2019B,0.0,0.0,0.0,0.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
52,Nariño,52203,Colón (Génova),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,21.0,8.0,128.0,16.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52207,Consacá,Frutales,Solanáceas,Lulo,Lulo,2019,2019,12.0,4.0,20.0,5.0,Permanente,En fresco,2043700,Solanum quitoense
52,Nariño,52207,Consacá,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,4.0,2.0,8.0,4.0,Permanente,En fresco,2045802,Musa x paradisiaca
52,Nariño,52207,Consacá,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,80.0,75.0,150.0,2.0,Transitorio,En fresco,1010497,Zea mays
52,Nariño,52207,Consacá,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2019,2019A,20.0,20.0,300.0,15.0,Transitorio,En fresco,1052500,Capsicum annuum
52,Nariño,52207,Consacá,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2019,2019A,10.0,10.0,100.0,10.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
52,Nariño,52207,Consacá,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019A,2.0,2.0,80.0,40.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52207,Consacá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,5.0,5.0,25.0,5.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52207,Consacá,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2019,2019B,18.0,17.0,221.0,13.0,Transitorio,En fresco,1052500,Capsicum annuum
52,Nariño,52207,Consacá,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2019,2019B,3.0,3.0,120.0,40.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
52,Nariño,52207,Consacá,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,5.0,5.0,25.0,5.0,Transitorio,En fresco,1081001,Manihot esculenta
52,Nariño,52210,Contadero,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2019,2019,25.0,24.0,120.0,5.0,Permanente,En fresco,2040299,Persea americana
52,Nariño,52210,Contadero,Frutales,Demás frutales,Brevo,Brevo,2019,2019,1.0,0.0,0.0,0.0,Permanente,En fresco,2041100,Ficus carica
52,Nariño,52210,Contadero,Frutales,Pasifloráceas,Curuba,Curuba,2019,2019,1.0,1.0,12.0,12.0,Permanente,En fresco,2042200,Passiflora mollissima
52,Nariño,52210,Contadero,Frutales,Mirtáceas,Feijoa,Feijoa,2019,2019,3.0,3.0,9.0,3.0,Permanente,En fresco,2042500,Feijoa sellowiana
52,Nariño,52210,Contadero,Frutales,Pasifloráceas,Granadilla,Granadilla,2019,2019,2.0,2.0,10.0,5.0,Permanente,En fresco,2042800,Passiflora ligularis
52,Nariño,52210,Contadero,Frutales,Caducifolios,Manzana,Manzana,2019,2019,3.0,1.0,10.0,10.0,Permanente,En fresco,2044400,Malus pumila
52,Nariño,52210,Contadero,Frutales,Demás frutales,Mora,Mora,2019,2019,10.0,5.0,70.0,14.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
52,Nariño,52210,Contadero,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2019,2019,7.0,6.0,72.0,12.0,Permanente,En fresco,2046300,Solanum betaceum
52,Nariño,52210,Contadero,Frutales,Solanáceas,Uchuva,Uchuva,2019,2019,1.0,1.0,12.0,12.0,Permanente,En fresco,2046500,Physalis peruviana
52,Nariño,52210,Contadero,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2019,2019A,2.0,2.0,16.0,8.0,Transitorio,En fresco,1051100,Allium cepa
52,Nariño,52210,Contadero,Hortalizas,Hortalizas de hoja,Lechuga,Lechuga,2019,2019A,20.0,18.0,900.0,50.0,Transitorio,En fresco,1051900,Lactuca sativa
52,Nariño,52210,Contadero,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2019,2019A,520.0,520.0,11440.0,22.0,Transitorio,En fresco,1080701,Solanum tuberosum
52,Nariño,52210,Contadero,Hortalizas,Hortalizas de raíz,Ajo,Ajo,2019,2019B,12.0,12.0,108.0,9.0,Transitorio,En fresco,1050400,Allium sativum
52,Nariño,52210,Contadero,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2019,2019B,2.0,2.0,14.0,7.0,Transitorio,En fresco,1051100,Allium cepa
52,Nariño,52210,Contadero,Hortalizas,Hortalizas de hoja,Lechuga,Lechuga,2019,2019B,16.0,16.0,800.0,50.0,Transitorio,En fresco,1051900,Lactuca sativa
