c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
27,Chocó,27025,Alto Baudó (Pie de Pato),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,11.0,10.0,15.0,1.5,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27050,Atrato (Yuto),"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,Achiote,Achiote,2021,2021,365.0,350.0,1519.0,4.34,Permanente,En fresco,2020100,Bixa orellana
27,Chocó,27050,Atrato (Yuto),Frutales,Demás frutales,Banano,Banano consumo interno,2021,2021,467.0,428.0,1318.24,3.08,Permanente,En fresco,2040902,Musa acuminata
27,Chocó,27050,Atrato (Yuto),Frutales,Demás frutales,Borojó,Borojó,2021,2021,341.0,300.0,1575.0,5.25,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27050,Atrato (Yuto),Frutales,Anonáceas,Guanábana,Guanábana,2021,2021,17.0,15.0,76.05,5.07,Permanente,En fresco,2042900,Annona muricata
27,Chocó,27050,Atrato (Yuto),Frutales,Cítricos,Limón,Limón Pajarito,2021,2021,15.0,12.0,71.04,5.92,Permanente,En fresco,2043602,Citrus limon
27,Chocó,27050,Atrato (Yuto),Frutales,Solanáceas,Lulo,Lulo,2021,2021,46.0,42.0,286.02,6.81,Permanente,En fresco,2043700,Solanum quitoense
27,Chocó,27050,Atrato (Yuto),Frutales,Demás frutales,Piña,Piña demás variedades,2021,2021,85.0,80.0,324.0,4.05,Permanente,En fresco,2045699,Ananas comosus
27,Chocó,27050,Atrato (Yuto),Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,97.0,82.0,924.14,11.27,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27050,Atrato (Yuto),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021A,75.0,10.0,5.0,0.5,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27050,Atrato (Yuto),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,42.0,30.0,25.0,0.83,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27050,Atrato (Yuto),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021B,35.0,12.0,18.4,1.53,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27050,Atrato (Yuto),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,81.0,35.0,60.0,1.71,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27073,Bagadó,Frutales,Demás frutales,Borojó,Borojó,2021,2021,5.0,3.0,15.0,5.0,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27073,Bagadó,Frutales,Demás frutales,Piña,Piña demás variedades,2021,2021,29.0,16.0,32.0,2.0,Permanente,En fresco,2045699,Ananas comosus
27,Chocó,27073,Bagadó,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,115.0,58.0,290.0,5.0,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27073,Bagadó,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,2.0,2.0,2.0,1.0,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27073,Bagadó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,5.0,5.0,20.0,4.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27073,Bagadó,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021B,1.0,1.0,1.2,1.2,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27073,Bagadó,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,4.0,4.0,16.0,4.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27075,Bahía Solano (Mutis),Frutales,Aráceas,Coco,Coco,2021,2021,38.0,26.0,182.0,7.0,Permanente,En fresco,2041900,Cocos nucifera
27,Chocó,27075,Bahía Solano (Mutis),Frutales,Cítricos,Limón,Limón demás variedades,2021,2021,7.0,7.0,35.0,5.0,Permanente,En fresco,2043699,Citrus limon
27,Chocó,27075,Bahía Solano (Mutis),Frutales,Demás frutales,Piña,Piña demás variedades,2021,2021,18.0,18.0,108.0,6.0,Permanente,En fresco,2045699,Ananas comosus
27,Chocó,27075,Bahía Solano (Mutis),Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,229.0,229.0,1145.0,5.0,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27075,Bahía Solano (Mutis),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021A,7.0,7.0,49.0,7.0,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27075,Bahía Solano (Mutis),Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,1.0,1.0,2.0,2.0,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27075,Bahía Solano (Mutis),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,24.0,23.0,207.0,9.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27077,Bajo Baudó (Pizarro),Frutales,Demás frutales,Borojó,Borojó,2021,2021,21.0,21.0,42.0,2.0,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27077,Bajo Baudó (Pizarro),Frutales,Aráceas,Coco,Coco,2021,2021,1575.0,1505.0,3010.0,2.0,Permanente,En fresco,2041900,Cocos nucifera
27,Chocó,27077,Bajo Baudó (Pizarro),Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,435.0,320.0,1280.0,4.0,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27077,Bajo Baudó (Pizarro),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021A,50.0,45.0,102.0,2.27,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27077,Bajo Baudó (Pizarro),Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,36.0,34.0,50.0,1.47,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27077,Bajo Baudó (Pizarro),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,52.0,50.0,80.0,1.6,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27077,Bajo Baudó (Pizarro),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021B,25.0,22.0,50.0,2.27,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27077,Bajo Baudó (Pizarro),Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021B,17.0,15.0,35.0,2.33,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27077,Bajo Baudó (Pizarro),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,34.0,30.0,65.0,2.17,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27099,Bojayá (Bellavista),Frutales,Demás frutales,Borojó,Borojó,2021,2021,273.0,188.0,987.0,5.25,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27099,Bojayá (Bellavista),Frutales,Solanáceas,Lulo,Lulo,2021,2021,18.0,6.0,48.0,8.0,Permanente,En fresco,2043700,Solanum quitoense
27,Chocó,27099,Bojayá (Bellavista),Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,1300.0,1250.0,10000.0,8.0,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27099,Bojayá (Bellavista),Raíces y tubérculos,Raíces y tubérculos,Cúrcuma o azafrán,Cúrcuma o azafrán,2021,2021,23.0,15.0,150.0,10.0,Permanente,En fresco,2080300,Curcuma longa
27,Chocó,27099,Bojayá (Bellavista),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,60.0,60.0,300.0,5.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27135,El Cantón del San Pablo (Managrú),Frutales,Cítricos,Limón,Limón demás variedades,2021,2021,12.0,12.0,96.0,8.0,Permanente,En fresco,2043699,Citrus limon
27,Chocó,27135,El Cantón del San Pablo (Managrú),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021A,5.0,5.0,10.0,2.0,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27135,El Cantón del San Pablo (Managrú),Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,13.0,12.0,36.0,3.0,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27135,El Cantón del San Pablo (Managrú),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,21.0,21.0,210.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27135,El Cantón del San Pablo (Managrú),Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021B,1.0,1.0,2.0,2.0,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27135,El Cantón del San Pablo (Managrú),Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021B,4.0,4.0,12.0,3.0,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27135,El Cantón del San Pablo (Managrú),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,9.0,9.0,90.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27150,Carmen del Darién  (Curbaradó),Frutales,Demás frutales,Banano,Banano consumo interno,2021,2021,319.0,319.0,3030.5,9.5,Permanente,En fresco,2040902,Musa acuminata
27,Chocó,27150,Carmen del Darién  (Curbaradó),Frutales,Cítricos,Limón,Limón demás variedades,2021,2021,32.5,26.5,53.0,2.0,Permanente,En fresco,2043699,Citrus limon
27,Chocó,27150,Carmen del Darién  (Curbaradó),Frutales,Demás frutales,Piña,Piña demás variedades,2021,2021,55.0,55.0,220.0,4.0,Permanente,En fresco,2045699,Ananas comosus
27,Chocó,27150,Carmen del Darién  (Curbaradó),Frutales,Demás frutales,Plátano,Plátano de exportación,2021,2021,8500.0,6500.0,65000.0,10.0,Permanente,En fresco,2045801,Musa x paradisiaca
27,Chocó,27150,Carmen del Darién  (Curbaradó),Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,2680.0,2680.0,20100.0,7.5,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27150,Carmen del Darién  (Curbaradó),Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,210.0,210.0,2100.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27160,Cértegui,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2021,2021,7.0,3.0,14.25,4.75,Permanente,En fresco,2040299,Persea americana
27,Chocó,27160,Cértegui,Frutales,Pasifloráceas,Badea,Badea,2021,2021,8.0,7.0,26.25,3.75,Permanente,En fresco,2040800,Passiflora quadrangularis
27,Chocó,27160,Cértegui,Frutales,Demás frutales,Banano,Banano consumo interno,2021,2021,71.0,52.0,42.12,0.81,Permanente,En fresco,2040902,Musa acuminata
27,Chocó,27160,Cértegui,Frutales,Demás frutales,Borojó,Borojó,2021,2021,21.0,18.0,82.08,4.56,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27160,Cértegui,Frutales,Aráceas,Chontaduro,Chontaduro,2021,2021,37.0,2.0,2.0,1.0,Permanente,En fresco,2041600,Bactris gasipaes
27,Chocó,27160,Cértegui,Frutales,Aráceas,Coco,Coco,2021,2021,6.0,4.0,33.6,8.4,Permanente,En fresco,2041900,Cocos nucifera
27,Chocó,27160,Cértegui,Frutales,Anonáceas,Guanábana,Guanábana,2021,2021,11.0,9.0,58.5,6.5,Permanente,En fresco,2042900,Annona muricata
27,Chocó,27160,Cértegui,Frutales,Mirtáceas,Guayaba,Guayaba,2021,2021,18.7,16.7,90.01,5.39,Permanente,En fresco,2043000,Psidium guajava
27,Chocó,27160,Cértegui,Frutales,Cítricos,Limón,Limón demás variedades,2021,2021,7.0,5.0,31.0,6.2,Permanente,En fresco,2043699,Citrus limon
27,Chocó,27160,Cértegui,Frutales,Solanáceas,Lulo,Lulo,2021,2021,6.5,5.5,32.51,5.91,Permanente,En fresco,2043700,Solanum quitoense
27,Chocó,27160,Cértegui,Frutales,Demás frutales,Piña,Piña demás variedades,2021,2021,29.0,24.0,251.04,10.46,Permanente,En fresco,2045699,Ananas comosus
27,Chocó,27160,Cértegui,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,56.0,41.0,120.13,2.93,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27160,Cértegui,Frutales,Demás frutales,Zapote,Zapote,2021,2021,8.0,6.0,18.0,3.0,Permanente,En fresco,2046800,Pouteria sapota
27,Chocó,27160,Cértegui,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,9.0,8.0,56.5,7.06,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27160,Cértegui,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,16.0,13.0,78.5,6.04,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27160,Cértegui,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021B,3.0,2.5,5.0,2.0,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27160,Cértegui,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021B,8.0,7.0,43.0,6.14,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27160,Cértegui,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,10.0,8.5,50.0,5.88,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27205,Condoto,Frutales,Demás frutales,Banano,Banano consumo interno,2021,2021,74.5,72.5,377.0,5.2,Permanente,En fresco,2040902,Musa acuminata
27,Chocó,27205,Condoto,Frutales,Demás frutales,Borojó,Borojó,2021,2021,18.0,18.0,54.0,3.0,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27205,Condoto,Frutales,Cítricos,Limón,Limón demás variedades,2021,2021,7.3,6.3,50.4,8.0,Permanente,En fresco,2043699,Citrus limon
27,Chocó,27205,Condoto,Frutales,Demás frutales,Piña,Piña demás variedades,2021,2021,18.4,15.9,190.8,12.0,Permanente,En fresco,2045699,Ananas comosus
27,Chocó,27205,Condoto,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,50.6,45.0,202.5,4.5,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27205,Condoto,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,8.0,7.0,54.6,7.8,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27205,Condoto,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,5.0,5.0,80.0,16.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27205,Condoto,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021B,10.0,9.8,76.44,7.8,Transitorio,En fresco,1080699,Dioscorea sp.
27,Chocó,27205,Condoto,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,7.0,5.0,75.0,15.0,Transitorio,En fresco,1081001,Manihot esculenta
27,Chocó,27245,El Carmen de Atrato,Frutales,Demás frutales,Aguacate,Aguacate Hass,2021,2021,112.0,102.0,612.0,6.0,Permanente,En fresco,2040201,Persea americana
27,Chocó,27245,El Carmen de Atrato,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2021,2021,203.0,193.0,1351.0,7.0,Permanente,En fresco,2040299,Persea americana
27,Chocó,27245,El Carmen de Atrato,Frutales,Solanáceas,Lulo,Lulo,2021,2021,2.0,2.0,36.0,18.0,Permanente,En fresco,2043700,Solanum quitoense
27,Chocó,27245,El Carmen de Atrato,Frutales,Demás frutales,Mora,Mora,2021,2021,5.0,3.0,15.0,5.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
27,Chocó,27245,El Carmen de Atrato,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,235.0,230.0,2760.0,12.0,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2021,2021A,34.0,30.0,450.0,15.0,Transitorio,En fresco,1051200,Allium fistulosum
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2021,2021A,38.0,33.0,264.0,8.0,Transitorio,En fresco,1051300,Coriandrum sativum
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2021,2021A,18.0,15.0,120.0,8.0,Transitorio,En fresco,1052300,Cucumis sativus
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2021,2021A,13.0,11.0,196.0,17.82,Transitorio,En fresco,1052901,Lycopersicon esculentum
27,Chocó,27245,El Carmen de Atrato,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021A,5.0,3.0,30.0,10.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2021,2021B,31.0,28.0,420.0,15.0,Transitorio,En fresco,1051200,Allium fistulosum
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2021,2021B,32.0,27.0,216.0,8.0,Transitorio,En fresco,1051300,Coriandrum sativum
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2021,2021B,12.0,12.0,96.0,8.0,Transitorio,En fresco,1052300,Cucumis sativus
27,Chocó,27245,El Carmen de Atrato,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2021,2021B,11.0,7.0,17.5,2.5,Transitorio,En fresco,1052901,Lycopersicon esculentum
27,Chocó,27245,El Carmen de Atrato,Leguminosas,Leguminosas,Habichuela,Habichuela,2021,2021B,3.0,3.0,12.0,4.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
27,Chocó,27250,El Litoral del San Juan,Frutales,Demás frutales,Banano,Banano consumo interno,2021,2021,160.0,110.0,770.0,7.0,Permanente,En fresco,2040902,Musa acuminata
27,Chocó,27250,El Litoral del San Juan,Frutales,Demás frutales,Borojó,Borojó,2021,2021,24.0,19.0,38.0,2.0,Permanente,En fresco,2041000,Borojoa patinoi
27,Chocó,27250,El Litoral del San Juan,Frutales,Aráceas,Coco,Coco,2021,2021,95.0,85.0,1020.0,12.0,Permanente,En fresco,2041900,Cocos nucifera
27,Chocó,27250,El Litoral del San Juan,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,120.0,70.0,560.0,8.0,Permanente,En fresco,2045802,Musa x paradisiaca
27,Chocó,27250,El Litoral del San Juan,Raíces y tubérculos,Raíces y tubérculos,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2021,2021A,50.0,45.0,249.16,5.54,Transitorio,En fresco,1080400,Colocasia esculenta
27,Chocó,27250,El Litoral del San Juan,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,3.0,3.0,18.0,6.0,Transitorio,En fresco,1080699,Dioscorea sp.
